# VERTIKAAL 6 M.C.ECOS 8 VERTIKAAL
* 30-05-2024 11:09:32
#X: 72789 - Y: 400142
#00 DONARLOCATIE: ZTS-27
#01 MEETPUNT: 1
#08 WAARNEMER(S): bernaards
@ par3.dat
## TLU        oC <-->
## LUCHTDK    hPa <1007>
## WINDSHD    m/s <9999.9>
## WINDRTG    gradn <279>
## BEWKGD     /8 <6>

~     X       Y    DATUM   TIJD SENSHTE   Echms       T     pH   O2     %O2   GELBH   GEL20  SALNTT     CL- CHLFRFU TROEBFN PHUCOUG
  72789  400142 20240530 110940    0.95    0.96   17.65   7.99 8.28      88    1.08     113    0.63     247    0.72    1.79   -0.66
  72807  400116 20240530 111003    1.97    1.97   17.64   7.99 8.27      88    1.08     113    0.63     247    0.80    1.74   -0.59
  72815  400106 20240530 111017    2.97    2.97   17.65   8.00 8.26      88    1.08     113    0.63     248    0.73    1.63   -0.63
  72821  400095 20240530 111031    4.00    4.01   17.63   7.99 8.24      87    1.08     113    0.63     247    0.75    1.59   -0.64
  72827  400091 20240530 111045    5.04    5.05   17.63   7.99 8.24      87    1.08     113    0.63     248    0.73    2.19   -0.68
  72835  400081 20240530 111059    5.97    5.98   17.63   8.00 8.24      87    1.08     113    0.63     248    0.78    1.82   -0.66
  72838  400077 20240530 111114    7.06    7.07   17.63   8.00 8.24      87    1.08     113    0.63     248    0.71    1.94   -0.60
  72842  400071 20240530 111128    8.06    8.06   17.63   8.00 8.23      87    1.08     113    0.63     248    0.74    1.79   -0.65
  72846  400071 20240530 111144    9.01    9.01   17.63   8.00 8.22      87    1.08     113    0.63     248    0.71    1.66   -0.63
