X;Y;DATUM;TIJD;SENSHTE;T ;pH;%O2;O2;CL-;PHYCOUGL;SALNTT;GELDHD;TROEBHFNU;CHLFRFU;GELBH;Echms
51.79565803;3.935946111;20250627;94400;1.38;20.36;8.03;93.7;7.13;17140.1;-0.99;30.32;4214.93;1.59;1.03;42.47;-999
51.79565803;3.935946111;20250627;94419;0.91;20.37;8.03;93.81;7.14;17138.01;-1.1;30.32;4214.48;1.64;0.88;42.47;-999
51.79565803;3.935946111;20250627;94435;2;20.37;8.03;93.92;7.15;17139.31;-1.07;30.32;4214.76;1.59;1.23;42.48;-999
51.79565803;3.935946111;20250627;94450;2.95;20.34;8.03;93.67;7.13;17139.67;-0.92;30.32;4214.81;1.76;1.31;42.45;-999
51.79565803;3.935946111;20250627;94510;4.03;20.29;8.02;93.06;7.09;17138.09;-0.94;30.32;4214.41;1.8;1.08;42.41;-999
51.79565803;3.935946111;20250627;94532;5.07;20.29;8.02;93.04;7.09;17137.75;-0.98;30.32;4214.33;1.71;1.11;42.4;-999
51.79565803;3.935946111;20250627;94548;6.01;20.06;8;90.19;6.9;17131.25;-0.89;30.31;4212.65;1.96;1.17;42.18;-999
51.79565803;3.935946111;20250627;94603;7.04;20.07;8;89.31;6.84;17132.62;-0.97;30.31;4212.96;1.87;1.25;42.19;-999
51.79565803;3.935946111;20250627;94621;8.15;20.01;7.99;88.33;6.77;17130.83;-1.14;30.31;4212.5;1.91;1.19;42.13;-999
51.79565803;3.935946111;20250627;94641;8.99;20.01;7.99;87.44;6.7;17129.35;-1.01;30.3;4212.18;2.32;1.12;42.13;-999
51.79565803;3.935946111;20250627;94657;9.94;20.02;7.99;87.43;6.7;17131.07;-0.95;30.31;4212.56;1.69;1.17;42.14;-999
51.79565803;3.935946111;20250627;94716;11.05;20.06;8;88.35;6.76;17132.64;-1;30.31;4212.95;1.83;1.08;42.18;-999
51.79565803;3.935946111;20250627;94743;12.03;20.05;8;88.29;6.76;17132.03;-1.13;30.31;4212.8;1.88;1.28;42.17;-999
51.79565803;3.935946111;20250627;94803;12.99;20.04;7.99;88.31;6.76;17132.94;-1.01;30.31;4212.98;2.44;1.19;42.16;-999
51.79565803;3.935946111;20250627;94818;14.06;20.03;7.99;88.13;6.75;17132.26;-0.99;30.31;4212.83;1.9;1.06;42.16;-999
51.79565803;3.935946111;20250627;94838;15.03;19.98;7.99;87.75;6.73;17133.44;-1.04;30.31;4213.03;2.01;1.12;42.12;-999
51.79565803;3.935946111;20250627;94902;16.02;20.02;7.99;87.22;6.68;17137.47;-0.85;30.32;4213.95;1.94;1.2;42.16;-999
51.79565803;3.935946111;20250627;94921;16.99;20.01;7.99;87.36;6.69;17130.87;-1.08;30.31;4212.51;1.92;1.85;42.13;-999
51.79565803;3.935946111;20250627;94946;17.99;20;7.99;87.22;6.68;17131.91;-1.08;30.31;4212.72;1.98;1.22;42.13;-999
51.79565803;3.935946111;20250627;95003;18.97;20;7.99;86.99;6.67;17132.58;-1.08;30.31;4212.86;2.07;1.07;42.13;-999
51.79565803;3.935946111;20250627;95022;20.03;19.98;7.99;86.78;6.65;17132.05;-1.08;30.31;4212.73;2.11;1.51;42.11;-999
51.79565803;3.935946111;20250627;95040;21;19.98;7.99;86.8;6.65;17134.69;-1.01;30.31;4213.29;1.8;1.34;42.12;-999
51.79565803;3.935946111;20250627;95109;22.05;19.98;7.99;86.99;6.67;17133.73;-1.1;30.31;4213.09;2.16;1.25;42.11;-999
51.79565803;3.935946111;20250627;95125;23.08;19.98;7.99;86.84;6.66;17135.5;-1.01;30.31;4213.46;2.22;1.4;42.12;-999
51.79565803;3.935946111;20250627;95144;24.04;19.97;7.99;86.89;6.66;17136.16;-0.94;30.31;4213.6;2.33;1.1;42.11;-999
51.79565803;3.935946111;20250627;95207;24.97;20.01;7.98;86.6;6.64;17143.86;-0.96;30.33;4215.31;2.32;1.32;42.16;-999
51.79565803;3.935946111;20250627;95232;26.11;19.97;7.98;86.51;6.63;17138.26;-0.99;30.32;4214.05;1.94;1.21;42.11;-999
