X;Y;DATUM;TIJD;SENSHTE;T ;pH;%O2;O2;CL-;PHYCOUGL;SALNTT;GELDHD;TROEBHFNU;CHLFRFU;GELBH;Echms
51,74366585;3,837261065;20250626;115648;1;20,24;8,12;117,09;8,85;17138,96;-0,87;30,32;4214,53;1,61;2,18;42,36;-999
51,74366585;3,837261065;20250626;115702;2,04;20,22;8,12;116,68;8,82;17138,99;-0,79;30,32;4214,51;1,73;2,92;42,34;-999
51,74366585;3,837261065;20250626;115718;3,02;20,23;8,12;116,46;8,8;17138,91;-0,75;30,32;4214,5;1,74;2,68;42,35;-999
51,74366585;3,837261065;20250626;115737;4,02;20,2;8,11;114,66;8,67;17143,16;-0,82;30,33;4215,38;1,66;2,81;42,33;-999
51,74366585;3,837261065;20250626;115756;4,96;20,19;8,11;113,73;8,6;17146,69;-0,95;30,33;4216,14;1,64;2,41;42,33;-999
51,74366585;3,837261065;20250626;115819;5,99;20,12;8,09;110,23;8,34;17139,09;-0,97;30,32;4214,42;1,88;2,48;42,26;-999
51,74366585;3,837261065;20250626;115839;6,99;19,85;8,02;100,17;7,62;17170,56;-0,96;30,37;4220,86;1,77;2,3;42,07;-999
51,74366585;3,837261065;20250626;115905;7,93;19,75;8,01;93,97;7,16;17168,63;-0,92;30,37;4220,33;1,97;2,33;41,98;-999
51,74366585;3,837261065;20250626;115922;9,08;19,5;7,98;87,71;6,71;17184,82;-1,01;30,4;4223,52;1,99;2,13;41,79;-999
51,74366585;3,837261065;20250626;115959;10,01;19,08;7,9;71,92;5,55;17220,11;-0,99;30,45;4230,62;1,8;1,11;41,49;-999
51,74366585;3,837261065;20250626;120029;10,98;19,24;7,95;78,98;6,07;17340,14;-0,96;30,66;4256,66;2;1,61;41,89;-999
51,74366585;3,837261065;20250626;120054;12,01;18,71;7,93;74,46;5,77;17483,18;-1;30,91;4286,8;2,7;1,45;41,7;-999
51,74366585;3,837261065;20250626;120114;13,06;17,98;7,86;63,33;4,97;17509,72;-0,96;30,95;4291,65;3,61;1,68;41,09;-999
51,74366585;3,837261065;20250626;120132;13,01;18,01;7,86;60,37;4,74;17511,62;-1,04;30,95;4292,09;3,25;1,4;41,12;-999
51,74366585;3,837261065;20250626;120223;13,97;15,36;7,57;15,92;1,32;17303,88;-0,98;30,57;4244,39;1,93;0,79;38,33;-999
