X;Y;DATUM;TIJD;SENSHTE;T ;pH;%O2;O2;CL-;PHYCOUGL;SALNTT;GELDHD;TROEBHFNU;CHLFRFU;GELBH;Echms
51,73509371;3,982340976;20250626;92722;0,94;20,53;8,09;114,77;8,63;16982,82;-0,85;30,05;4181,2;1,61;2,97;42,29;-999
51,73509371;3,982340976;20250626;92743;0,95;20,53;8,09;114,65;8,62;16984,94;-0,81;30,06;4181,65;1,57;2,9;42,29;-999
51,73509371;3,982340976;20250626;92806;2,12;20,56;8,09;115,65;8,69;16992,37;-0,92;30,07;4183,3;1,64;2,52;42,33;-999
51,73509371;3,982340976;20250626;92825;3,01;20,56;8,09;115,62;8,69;16991,45;-0,74;30,07;4183,1;1,58;2,6;42,33;-999
51,73509371;3,982340976;20250626;92842;4,04;20,52;8,08;114,75;8,63;16983,2;-0,97;30,05;4181,27;1,64;2,64;42,28;-999
51,73509371;3,982340976;20250626;92858;5,04;20,48;8,07;111,93;8,42;16979,52;-0,92;30,05;4180,42;1,69;2,61;42,23;-999
51,73509371;3,982340976;20250626;92915;6,03;20,29;8,03;104,32;7,87;17022,89;-0,87;30,12;4189,55;1,5;2,62;42,16;-999
51,73509371;3,982340976;20250626;92931;7,04;20,15;8,03;101,08;7,65;17043,78;-0,98;30,16;4193,89;1,58;2,84;42,08;-999
51,73509371;3,982340976;20250626;92956;8,08;20,09;8,04;99,55;7,54;17051,74;-0,86;30,17;4195,54;1,54;2,6;42,04;-999
51,73509371;3,982340976;20250626;93014;9,06;20,06;8,04;98,91;7,5;17059,27;-0,79;30,18;4197,12;1,54;2,1;42,02;-999
51,73509371;3,982340976;20250626;93035;10,12;20,05;8,04;99,21;7,52;17070,43;-0,88;30,2;4199,51;1,65;2,38;42,04;-999
51,73509371;3,982340976;20250626;93054;11;19,95;8,03;97,78;7,42;17082,42;-0,98;30,22;4201,99;1,53;2,58;41,98;-999
51,73509371;3,982340976;20250626;93114;12,09;19,83;8,02;94,15;7,16;17097,52;-0,94;30,25;4205,1;1,84;2,04;41,9;-999
51,73509371;3,982340976;20250626;93133;12,94;19,73;8;90,01;6,86;17097,53;-0,96;30,25;4204,98;1,89;1,55;41,81;-999
51,73509371;3,982340976;20250626;93149;13,96;19,51;7,94;82,75;6,33;17096,59;-0,99;30,24;4204,5;1,61;1,02;41,61;-999
51,73509371;3,982340976;20250626;93205;14,99;18,95;7,84;70,24;5,43;17077,36;-0,99;30,21;4199,68;1,48;0,91;41,06;-999
51,73509371;3,982340976;20250626;93221;16,06;18,35;7,73;56,99;4,46;17061,08;-1;30,17;4195,45;1,39;0,69;40,5;-999
51,73509371;3,982340976;20250626;93239;17,02;17,79;7,63;42,24;3,34;17034,1;-1,05;30,12;4188,97;1,26;0,48;39,94;-999
51,73509371;3,982340976;20250626;93256;18,08;17,38;7,59;33,03;2,63;17060,73;-1,1;30,17;4194,24;1,41;0,42;39,64;-999
51,73509371;3,982340976;20250626;93312;18,97;17,28;7,58;26,74;2,14;17089,53;-1,08;30,21;4200,33;1,4;0,44;39,6;-999
