X;Y;DATUM;TIJD;SENSHTE;T ;pH;%O2;O2;CL-;PHYCOUGL;SALNTT;GELDHD;TROEBHFNU;CHLFRFU;GELBH;Echms
51.77712632;3.964221825;20250627;92418;1.06;20.14;7.98;87.84;6.72;17107;-1.07;30.27;4207.52;1.63;0.49;42.2;-999
51.77712632;3.964221825;20250627;92439;2.05;20.14;7.98;87.87;6.72;17108.85;-1.08;30.27;4207.92;1.76;0.7;42.21;-999
51.77712632;3.964221825;20250627;92501;2.97;20.14;7.98;87.7;6.71;17110.19;-0.99;30.27;4208.21;1.58;0.76;42.21;-999
51.77712632;3.964221825;20250627;92520;4;20.14;7.98;87.7;6.71;17107;-0.96;30.27;4207.52;1.6;0.72;42.2;-999
51.77712632;3.964221825;20250627;92541;4.96;20.14;7.98;87.73;6.71;17109.25;-1.08;30.27;4208;1.54;0.66;42.21;-999
51.77712632;3.964221825;20250627;92559;5.98;20.15;7.98;87.68;6.7;17110.72;-0.97;30.27;4208.33;1.64;0.88;42.22;-999
51.77712632;3.964221825;20250627;92623;6.97;20.15;7.98;87.04;6.65;17113.18;-1.06;30.28;4208.86;1.82;0.7;42.22;-999
51.77712632;3.964221825;20250627;92644;8.06;20.13;7.97;86.84;6.64;17115.48;-1.05;30.28;4209.34;1.8;0.74;42.21;-999
51.77712632;3.964221825;20250627;92701;9.01;20.13;7.97;86.46;6.61;17119.13;-0.99;30.29;4210.12;1.56;0.62;42.22;-999
51.77712632;3.964221825;20250627;92717;10.05;20.1;7.97;86.32;6.6;17119.67;-0.99;30.29;4210.2;1.98;0.74;42.19;-999
51.77712632;3.964221825;20250627;92747;11.01;20.05;7.97;86.19;6.6;17120.41;-1.06;30.29;4210.29;1.83;0.76;42.14;-999
51.77712632;3.964221825;20250627;92805;11.94;20.02;7.97;85.66;6.56;17138.18;-0.94;30.32;4214.09;2.03;0.7;42.16;-999
51.77712632;3.964221825;20250627;92821;13.06;20;7.94;81.89;6.26;17323.92;-0.97;30.64;4254.08;1.78;1.1;42.54;-999
51.77712632;3.964221825;20250627;92840;14.05;19.66;7.9;71.68;5.51;17436.92;-1.11;30.83;4277.97;1.63;0.99;42.47;-999
51.77712632;3.964221825;20250627;92924;14.99;19.6;7.87;60.64;4.67;17434.97;-0.85;30.83;4277.48;1.93;1.38;42.41;-999
