X;Y;DATUM;TIJD;SENSHTE;T ;pH;%O2;O2;CL-;PHYCOUGL;SALNTT;GELDHD;TROEBHFNU;CHLFRFU;GELBH;Echms
51,74440455;3,877321096;20250626;111411;1,05;20,23;8,11;115,81;8,75;17108,41;-0,9;30,27;4207,93;1,99;2,28;42,28;-999
51,74440455;3,877321096;20250626;111430;2,03;20,2;8,1;114,8;8,68;17107,65;-0,79;30,27;4207,73;2,15;3,59;42,25;-999
51,74440455;3,877321096;20250626;111444;3,01;20,2;8,11;115,16;8,71;17108,2;-0,81;30,27;4207,85;2,07;2,97;42,26;-999
51,74440455;3,877321096;20250626;111504;4,05;20,2;8,1;113,21;8,56;17104,84;-0,9;30,26;4207,12;1,95;2,9;42,25;-999
51,74440455;3,877321096;20250626;111519;5,03;20,12;8,09;112,2;8,5;17109,64;-0,82;30,27;4208,06;2,07;3,32;42,19;-999
51,74440455;3,877321096;20250626;111536;6,01;19,8;8,03;102,53;7,81;17131,42;-0,82;30,31;4212,37;2,13;3,59;41,95;-999
51,74440455;3,877321096;20250626;111606;7,02;19,73;8,02;96,15;7,33;17130,1;-0,87;30,3;4212;2,32;3,24;41,88;-999
51,74440455;3,877321096;20250626;111639;8,01;19,59;7,99;89,02;6,8;17152,25;-0,83;30,34;4216,61;2,14;2,83;41,8;-999
51,74440455;3,877321096;20250626;111703;9,06;19,58;7,99;87,69;6,7;17160,08;-0,89;30,35;4218,28;2,1;3,01;41,8;-999
51,74440455;3,877321096;20250626;111726;9,88;19,45;7,96;83,42;6,39;17177,38;-0,98;30,38;4221,86;1,65;1,91;41,73;-999
51,74440455;3,877321096;20250626;111743;11,07;19,06;7,92;77,1;5,95;17220,86;-0,85;30,45;4230,76;1,88;1,72;41,47;-999
51,74440455;3,877321096;20250626;111810;11,94;18,41;7,85;64,11;5;17247,87;-1,03;30,5;4235,81;1,67;1,18;40,94;-999
51,74440455;3,877321096;20250626;111831;13;18,11;7,82;57,11;4,48;17272,48;-0,99;30,54;4240,76;1,83;1,24;40,72;-999
51,74440455;3,877321096;20250626;111859;14,01;17,4;7,78;50,39;4,01;17271,04;-0,91;30,53;4239,62;2,27;1,43;40,08;-999
51,74440455;3,877321096;20250626;111928;15,05;17,09;7,76;44,3;3,55;17300,04;-0,95;30,58;4245,51;2,15;1,33;39,86;-999
51,74440455;3,877321096;20250626;111947;16,07;16,31;7,71;39,22;3,19;17316,59;-1,03;30,6;4248,19;2,16;0,8;39,19;-999
51,74440455;3,877321096;20250626;112010;17,17;14,59;7,64;31,22;2,63;17286,67;-0,95;30,54;4239,84;1,82;0,39;37,62;-999
51,74440455;3,877321096;20250626;112043;18,08;13,46;7,58;22,24;1,91;17254,94;-0,92;30,48;4231,78;1,5;0,28;36,57;-999
51,74440455;3,877321096;20250626;112110;19;12,91;7,56;19,15;1,67;17235,72;-1,09;30,44;4227,05;1,47;0,26;36,06;-999
51,74440455;3,877321096;20250626;112126;18,72;12,83;7,54;16,69;1,46;17225,58;-1,05;30,42;4224,77;1,25;0,23;35,97;-999
51,74440455;3,877321096;20250626;112208;20,12;12,6;7,52;16,04;1,41;17229,88;-1,06;30,43;4225,46;1,39;0,16;35,79;-999
51,74440455;3,877321096;20250626;112233;20,87;12,46;7,5;11,15;0,98;17210,86;-1;30,4;4221,21;1,4;0,09;35,63;-999
51,74440455;3,877321096;20250626;112305;21,02;12,44;7,5;8,3;0,73;17208,15;-0,92;30,39;4220,59;1,41;0;35,6;-999
51,74440455;3,877321096;20250626;112340;22,03;12,32;7,49;6,77;0,6;17206,81;-0,92;30,39;4220,18;1,37;0,09;35,5;-999
51,74440455;3,877321096;20250626;112403;23,07;12,15;7,51;7,19;0,64;17201,37;-0,98;30,38;4218,83;1,15;0,09;35,34;-999
51,74440455;3,877321096;20250626;112426;23,82;12;7,52;10,04;0,89;17191,65;-0,89;30,36;4216,58;1,36;0,11;35,2;-999
51,74440455;3,877321096;20250626;112506;25,29;11,85;7,5;7,16;0,64;17181,8;-0,99;30,34;4214,3;1,69;0,02;35,06;-999
