X;Y;DATUM;TIJD;SENSHTE;T ;pH;%O2;O2;CL-;PHYCOUGL;SALNTT;GELDHD;TROEBHFNU;CHLFRFU;GELBH;Echms
51,76196698;3,908779481;20250626;104039;0,87;20,07;8,07;111,95;8,48;17077,56;-0,93;30,21;4201,08;1,58;1,98;42,07;-999
51,76196698;3,908779481;20250626;104051;0,99;20,09;8,07;112,46;8,52;17078,34;-0,88;30,22;4201,27;1,47;2,01;42,09;-999
51,76196698;3,908779481;20250626;104109;2,01;20,09;8,07;112,7;8,54;17081,53;-0,94;30,22;4201,96;1,51;2,47;42,1;-999
51,76196698;3,908779481;20250626;104131;3,01;20,09;8,07;112,44;8,52;17078,01;-0,9;30,21;4201,2;1,44;2,53;42,09;-999
51,76196698;3,908779481;20250626;104150;3,99;20,1;8,07;112,62;8,53;17079,11;-0,84;30,22;4201,45;1,45;2,63;42,1;-999
51,76196698;3,908779481;20250626;104208;5,04;20,1;8,08;113,1;8,56;17082,95;-0,98;30,22;4202,28;1,21;2,17;42,11;-999
51,76196698;3,908779481;20250626;104225;6,02;20,07;8,07;112,14;8,5;17079,43;-0,89;30,22;4201,49;1,48;2,52;42,08;-999
51,76196698;3,908779481;20250626;104245;7,02;20,02;8,05;108,89;8,26;17078,11;-0,89;30,21;4201,14;1,36;2,26;42,03;-999
51,76196698;3,908779481;20250626;104312;8,02;19,98;8,04;106,46;8,08;17085,54;-0,96;30,23;4202,69;1,37;2,23;42,01;-999
51,76196698;3,908779481;20250626;104336;8,98;19,77;7,96;90,92;6,93;17099,89;-0,95;30,25;4205,54;1,63;1,96;41,85;-999
