# VERTIKAAL 10 M.C.ECOS 8 VERTIKAAL
* 10-07-2024 10:38:36
#X: 49747 - Y: 418271
#00 DONARLOCATIE: GTS-04
#01 MEETPUNT: 1
#08 WAARNEMER(S): bernaards
@ par1.dat
## TLU        oC <-->
## LUCHTDK    hPa <1014>
## WINDSHD    m/s <9999.9>
## WINDRTG    gradn <279>
## BEWKGD     /8 <8>

~     X       Y    DATUM   TIJD SENSHTE   Echms       T     pH   O2     %O2   GELBH   GEL20  SALNTT     CL- CHLFRFU TROEBFN
  49747  418271 20240710 103845    0.99   19.45   18.60   8.09 8.56     108   37.31    3845   27.38   15452    2.44    0.00
  49746  418269 20240710 103913    1.99   16.66   18.60   8.09 8.56     108   37.32    3846   27.39   15454    2.18    0.00
  49757  418272 20240710 103929    3.03   15.40   18.60   8.09 8.52     107   37.32    3846   27.39   15454    2.12    0.00
  49758  418272 20240710 103942    4.03   14.51   18.58   8.07 8.48     107   37.35    3850   27.42   15473    2.30    0.00
  49748  418270 20240710 104038    5.04   15.01   18.50   8.02 7.79      98   37.33    3855   27.46   15498    2.06    0.00
  49744  418271 20240710 104150    5.95   12.90   18.19   7.95 6.95      87   37.09    3856   27.47   15505    2.15    0.00
  49745  418272 20240710 104219    7.07   11.44   18.14   7.95 6.87      86   37.06    3857   27.48   15510    2.19    0.00
  49748  418272 20240710 104324    7.99   11.96   18.07   7.91 6.36      79   37.04    3861   27.51   15527    1.39    0.00
  49749  418270 20240710 104403    9.01   13.94   17.98   7.88 5.97      74   37.04    3868   27.57   15560    1.29    0.00
  49743  418260 20240710 104552    9.95   14.24   17.85   7.79 4.39      55   37.25    3902   27.84   15716    0.77    0.00
  49743  418261 20240710 104653   10.98    9.80   17.58   7.75 3.31      41   37.48    3950   28.22   15935    0.47    0.00
  49741  418266 20240710 104731   12.07    7.56   17.33   7.75 3.03      37   37.55    3979   28.45   16069    0.62    0.00
  49741  418270 20240710 104818   12.99    5.68   17.08   7.76 2.81      35   37.64    4010   28.69   16212    0.62    0.00
  49753  418274 20240710 104952   14.04    4.73   16.54   7.71 1.46      18   37.43    4037   28.91   16339    0.52    0.00
  49755  418265 20240710 105103   15.02    0.00   14.57   7.66 0.15       2   36.17    4079   29.26   16545    0.33    0.00
  49749  418259 20240710 105128   16.18   10.03   13.14   7.62 0.09       1   35.18    4102   29.44   16659    0.22    0.00
