# VERTIKAAL 6 M.C.ECOS 8 VERTIKAAL
* 10-07-2024 09:14:34
#X: 57970 - Y: 417175
#00 DONARLOCATIE: GTS-12
#01 MEETPUNT: 1
#08 WAARNEMER(S): bernaards
@ par1.dat
## TLU        oC <-->
## LUCHTDK    hPa <1013>
## WINDSHD    m/s <9999.9>
## WINDRTG    gradn <279>
## BEWKGD     /8 <8>

~     X       Y    DATUM   TIJD SENSHTE   Echms       T     pH   O2     %O2   GELBH   GEL20  SALNTT     CL- CHLFRFU TROEBFN
  57970  417175 20240710 91501    1.13   19.45   18.79   8.11 8.21     104   37.37    3835   27.31   15406    2.17    0.00
  57959  417200 20240710 91515    2.00   18.60   18.79   8.11 8.24     104   37.38    3836   27.31   15408    2.82    0.00
  57960  417202 20240710 91541    2.98   17.58   18.80   8.11 8.24     104   37.40    3837   27.32   15412    2.82    0.00
  57960  417204 20240710 91606    3.96    0.84   18.80   8.11 8.19     104   37.40    3837   27.32   15414    2.13    0.00
  57961  417206 20240710 91624    5.01   15.50   18.80   8.11 8.26     104   37.39    3836   27.31   15411    2.28    0.00
  57961  417209 20240710 91645    5.99   14.65   18.81   8.11 8.25     104   37.42    3838   27.33   15420    2.41    0.00
  57970  417231 20240710 91813    6.99   12.94   18.74   7.99 6.54      83   37.52    3855   27.46   15497    1.20    0.00
  57970  417237 20240710 91838    7.97   11.93   18.51   7.99 6.61      83   37.34    3855   27.46   15496    1.17    0.00
  57970  417242 20240710 91912    8.99   10.95   18.37   7.97 6.44      81   37.19    3852   27.44   15485    0.82    0.00
  57975  417242 20240710 92012   10.00    6.51   18.29   7.94 6.10      76   37.12    3852   27.44   15484    0.50    0.00
  57978  417239 20240710 92058   11.08    8.95   18.14   7.92 5.92      74   36.99    3850   27.42   15476    0.39    0.00
  57980  417236 20240710 92126   12.01    7.98   18.04   7.90 5.85      73   36.89    3848   27.41   15469    0.43    0.00
  57981  417233 20240710 92146   13.00    6.81   17.93   7.89 5.83      72   36.79    3847   27.40   15464    0.34    0.00
  57983  417228 20240710 92216   14.03    6.00   17.77   7.88 5.93      73   36.64    3844   27.38   15451    0.25    0.00
  57985  417225 20240710 92236   15.02    4.94   17.72   7.87 5.88      73   36.60    3844   27.38   15453    0.28    0.00
  57986  417212 20240710 92341   15.95    4.69   17.69   7.86 5.66      70   36.58    3845   27.38   15454    0.34    0.00
  57982  417202 20240710 92438   16.96    3.31   17.64   7.85 5.39      67   36.55    3846   27.40   15462    0.20    0.00
  57980  417197 20240710 92508   18.03    2.24   17.59   7.84 5.18      64   36.52    3848   27.41   15469    0.19    0.00
  57977  417195 20240710 92541   19.01    1.29   17.55   7.82 4.83      60   36.50    3849   27.42   15475    0.16    0.00
  57974  417194 20240710 92616   20.02    0.75   17.41   7.77 4.11      51   36.41    3851   27.44   15485    0.15    0.00
