# VERTIKAAL 8 M.C.ECOS 8 VERTIKAAL
* 10-07-2024 10:02:39
#X: 53731 - Y: 421063
#00 DONARLOCATIE: GTS-08
#01 MEETPUNT: 1
#08 WAARNEMER(S): bernaards
@ par1.dat
## TLU        oC <-->
## LUCHTDK    hPa <1014>
## WINDSHD    m/s <9999.9>
## WINDRTG    gradn <279>
## BEWKGD     /8 <7>

~     X       Y    DATUM   TIJD SENSHTE   Echms       T     pH   O2     %O2   GELBH   GEL20  SALNTT     CL- CHLFRFU TROEBFN
  53731  421063 20240710 100247    1.04   16.23   18.37   8.00 7.76      97   37.06    3838   27.33   15420    1.25    0.00
  53721  421065 20240710 100302    2.10   15.23   18.36   8.00 7.75      97   37.05    3838   27.33   15420    1.11    0.00
  53720  421067 20240710 100330    2.95   14.58   18.36   8.00 7.71      97   37.05    3838   27.33   15420    1.08    0.00
  53720  421068 20240710 100345    4.00   13.60   18.37   8.00 7.72      97   37.06    3838   27.33   15419    1.11    0.00
  53719  421070 20240710 100400    4.95   12.71   18.34   8.00 7.71      96   37.04    3838   27.33   15420    0.96    0.00
  53720  421072 20240710 100417    6.01   11.78   18.35   8.00 7.65      96   37.04    3838   27.33   15419    0.81    0.00
  53720  421076 20240710 100437    6.99   10.90   18.32   7.99 7.64      96   37.02    3838   27.33   15419    1.00    0.00
  53722  421081 20240710 100512    8.03    9.98   18.28   7.98 7.53      94   36.99    3838   27.33   15421    0.75    0.00
  53725  421083 20240710 100555    8.93    8.83   18.25   7.97 7.34      92   36.97    3839   27.34   15425    0.79    0.00
  53727  421079 20240710 100647   10.06    7.43   18.08   7.93 6.90      86   36.88    3843   27.37   15447    0.59    0.00
  53728  421077 20240710 100701   11.07    6.33   18.07   7.93 6.89      86   36.87    3844   27.38   15450    0.66    0.00
  53728  421062 20240710 100802   12.07    5.05   17.95   7.89 6.25      78   36.82    3849   27.41   15471    0.55    0.00
  53726  421055 20240710 100848   12.95    4.13   17.99   7.87 5.95      74   36.91    3855   27.46   15500    0.54    0.00
  53723  421051 20240710 100935   13.95    3.36   18.05   7.85 5.69      71   37.02    3861   27.51   15526    0.56    0.00
  53719  421052 20240710 101014   15.01    2.55   18.01   7.84 5.50      68   37.00    3862   27.52   15533    0.53    0.00
  53716  421053 20240710 101048   15.95    1.80   17.98   7.83 5.29      66   37.01    3865   27.54   15545    0.53    0.00
  53713  421058 20240710 101125   17.00    0.75   17.98   7.81 5.00      62   37.09    3874   27.62   15588    0.71    0.00
