# VERTIKAAL 1 M.C.ECOS 6 VERTIKAAL
* 20-11-2024 09:45:12
#X: 45697 - Y: 371926
#06 PROJECTCODE: KTS
#00 DONARLOCATIE: KTS-01
#01 MEETPUNT: 1
#08 WAARNEMER(S): bernaards
#21 MEETGEBIED: KANAAL GENT-TERNEUZE
#22 STARTPUNT: hansweert
#23 EINDPUNT: svod
#51 OPDRACHTGEVER: ZHXXREG_KWALTMNT
#52 BEHEERDER: ZLXXAXBMDBG
@ par1.dat
## TLU        oC <-->
## LUCHTDK    hPa <1003>
## WINDSHD    m/s <-->
## WINDRTG    gradn <-->
## BEWKGD     /8 <4>

~     X       Y    DATUM   TIJD SENSHTE   Echms       T     pH   O2     %O2   GELBH   GEL20  SALNTT     CL- CHFLYSI  TURBID
  45697  371926 20241120 94535    1.01   12.81   12.48   7.79 8.33      82    9.40    1114    7.11    3956    0.57    2.91
  45697  371926 20241120 94554    2.01   13.77   12.48   7.79 8.28      82    9.40    1114    7.11    3955    0.54    2.86
  45697  371926 20241120 94609    3.03   12.49   12.48   7.79 8.27      82    9.40    1113    7.11    3954    0.52    2.93
  45697  371926 20241120 94624    4.06   11.30   12.49   7.79 8.24      82    9.41    1114    7.12    3958    0.55    2.86
  45697  371926 20241120 94657    4.94   10.58   12.49   7.78 8.23      82    9.46    1120    7.15    3980    0.50    3.06
  45697  371926 20241120 94717    6.07   10.02   12.49   7.78 8.23      82    9.51    1125    7.19    4001    0.58    2.89
  45697  371926 20241120 94736    7.05    8.97   12.49   7.78 8.22      82    9.55    1130    7.22    4019    0.44    3.04
  45697  371926 20241120 94750    7.98    7.87   12.48   7.78 8.23      82    9.76    1156    7.40    4117    0.58    3.23
  45697  371926 20241120 94804    9.03    6.63   12.48   7.78 8.24      82    9.76    1156    7.40    4119    0.50    3.28
  45697  371926 20241120 94818    9.05    5.72   12.40   7.78 8.24      82   10.11    1200    7.70    4288    0.43    3.47
  45697  371926 20241120 94835   11.06    4.30   12.47   7.77 8.23      82   10.90    1291    8.34    4642    0.56    3.13
  45697  371926 20241120 94852   11.94    3.46   12.45   7.76 8.20      82   11.63    1378    8.95    4984    0.42    3.42
  45697  371926 20241120 94924   12.99    1.72   12.31   7.76 8.21      83   13.91    1654   10.90    6082    0.58    5.87
  45697  371926 20241120 94948   13.93   11.38   12.06   7.73 8.16      84   18.90    2261   15.31    8571    0.51    8.53
