# VERTIKAAL 9 M.C.ECOS 6 VERTIKAAL
* 20-11-2024 12:10:19
#X: 42636 - Y: 352113
#00 DONARLOCATIE: KTS-09
#01 MEETPUNT: 1
#08 WAARNEMER(S): bernaards
@ par1.dat
## TLU        oC <-->
## LUCHTDK    hPa <1004>
## WINDSHD    m/s <-->
## WINDRTG    gradn <-->
## BEWKGD     /8 <4>

~     X       Y    DATUM   TIJD SENSHTE   Echms       T     pH   O2     %O2   GELBH   GEL20  SALNTT     CL- CHFLYSI  TURBID
  42636  352113 20241120 121035    1.09   12.73   11.55   7.69 6.36      60    4.29     520    3.15    1747    0.53    5.60
  42636  352113 20241120 121114    2.11   11.86   11.76   7.68 6.27      60    4.57     551    3.35    1858    0.62    5.51
  42636  352113 20241120 121139    3.06   10.86   11.95   7.66 6.24      60    4.84     580    3.54    1962    0.57    5.40
  42636  352113 20241120 121204    4.01    9.81   12.14   7.66 6.15      59    5.27     629    3.85    2139    0.69    5.21
  42636  352113 20241120 121227    4.94    8.93   12.21   7.66 6.16      59    5.43     648    3.98    2208    0.68    5.07
  42636  352113 20241120 121250    6.08    7.90   12.22   7.66 6.16      59    5.48     653    4.01    2226    0.54    5.19
  42636  352113 20241120 121309    6.96    6.90   12.29   7.66 6.15      59    5.55     661    4.06    2254    0.71    5.01
  42636  352113 20241120 121404    8.00    5.78   12.48   7.66 6.23      61    6.07     718    4.44    2466    0.60    3.81
  42636  352113 20241120 121434    9.06    4.91   12.72   7.66 6.45      63    7.06     832    5.20    2887    0.61    2.68
  42636  352113 20241120 121509   10.10    3.80   12.86   7.66 6.31      62    7.35     863    5.40    3002    0.52    2.78
  42636  352113 20241120 121558   10.99    2.78   12.85   7.67 6.53      65    7.61     893    5.61    3116    0.55    2.81
  42636  352113 20241120 121627   11.97    1.76   12.93   7.66 6.48      64    8.20     961    6.07    3372    0.55    3.04
  42636  352113 20241120 121719   13.17    0.00   13.02   7.66 6.50      65    8.71    1018    6.45    3589    0.59    4.11
