# VERTIKAAL 12 M.C.ECOS 6 VERTIKAAL
* 20-11-2024 12:55:41
#X: 39083 - Y: 346347
#00 DONARLOCATIE: KTS-11
#01 MEETPUNT: 1
#08 WAARNEMER(S): bernaards
@ par1.dat
## TLU        oC <-->
## LUCHTDK    hPa <1004>
## WINDSHD    m/s <-->
## WINDRTG    gradn <-->
## BEWKGD     /8 <2>

~     X       Y    DATUM   TIJD SENSHTE   Echms       T     pH   O2     %O2   GELBH   GEL20  SALNTT     CL- CHFLYSI  TURBID
  39083  346347 20241120 125601    1.01   12.33   10.53   7.64 5.94      54    1.65     205    1.18     562    0.80   10.23
  39083  346347 20241120 125609    1.98   11.34   10.59   7.62 5.96      54    1.87     232    1.34     656    0.90   10.06
  39083  346347 20241120 125631    3.01   10.65   10.85   7.60 5.90      54    2.35     290    1.70     841    0.83    9.00
  39083  346347 20241120 125650    4.05    9.36   11.24   7.57 5.82      54    3.03     370    2.19    1120    0.75    9.07
  39083  346347 20241120 125709    5.03    8.36   11.53   7.57 5.69      54    3.52     426    2.55    1317    0.56    7.42
  39083  346347 20241120 125743    6.02    7.36   11.85   7.58 5.47      52    4.01     483    2.91    1613    0.66    6.64
  39083  346347 20241120 125835    6.95    6.44   12.50   7.56 4.88      47    5.01     593    3.62    2008    0.57    6.18
  39083  346347 20241120 125857    8.02    5.36   12.60   7.57 5.05      49    5.37     634    3.89    2158    0.58    5.09
  39083  346347 20241120 125916    9.02    4.09   13.01   7.57 5.07      50    6.27     733    4.54    2519    0.50    4.50
  39083  346347 20241120 125930   10.10    3.16   13.06   7.58 5.06      50    6.36     742    4.60    2553    0.62    4.65
  39083  346347 20241120 125945   11.07    2.20   13.09   7.58 5.07      50    6.51     759    4.71    2616    0.57    4.35
  39083  346347 20241120 130011   12.03    1.10   13.04   7.60 5.40      53    7.05     824    5.14    2855    0.63    9.01
