# VERTIKAAL 3 M.C.ECOS 6 VERTIKAAL
* 13-12-2024 07:41:50
#X: 75095 - Y: 380299
#00 DONARLOCATIE: ZTS-41
#01 MEETPUNT: 1
#08 WAARNEMER(S): bernaards
@ par1.dat
## TLU        oC <-->
## LUCHTDK    hPa <1030>
## WINDSHD    m/s <-->
## WINDRTG    gradn <-->
## BEWKGD     /8 <8>

~     X       Y    DATUM   TIJD SENSHTE   Echms       T     pH   GELBH   GEL20  SALNTT     CL- CHFLYSI  TURBID PHYCOUG
  75095  380299 20241213 74150    0.94    4.83    6.40   8.15    1.44     198    1.14     537    1.20   24.47    0.46
  75095  380299 20241213 74157    1.92    3.64    6.41   8.15    1.45     200    1.15     543    1.21   23.35    0.27
  75095  380299 20241213 74159    2.91    2.56    6.41   8.15    1.45     201    1.16     544    1.27   26.48    0.33
  75095  380299 20241213 74202    3.96    1.49    6.41   8.15    1.45     200    1.15     544    1.22   24.20    0.48
  75095  380299 20241213 74205    4.93    0.75    6.41   8.15    1.45     201    1.16     544    1.40   27.06    0.36
