# VERTIKAAL 8 M.C.ECOS 8 VERTIKAAL
* 14-03-2025 09:23:05
#X: 44256 - Y: 359089
#00 DONARLOCATIE: KTS-08
#01 MEETPUNT: 1
#08 WAARNEMER(S): Hartman
@ par1.dat
## TLU        oC <-->
## LUCHTDK    hPa <1008>
## WINDSHD    m/s <-->
## WINDRTG    gradn <-->
## BEWKGD     /8 <0>

~     X       Y    DATUM   TIJD SENSHTE   Echms       T     pH   O2     %O2   GELBH   GEL20  SALNTT     CL- CHLFRFU TROEBFN
  44256  359089 20250314 92317    0.99   13.05    7.84   7.95 9.62      82    2.44     324    1.92     961    0.43    3.92
  44256  359089 20250314 92338    2.01   12.05    7.84   7.95 9.61      82    2.44     325    1.92     962    0.51    3.86
  44256  359089 20250314 92359    3.02    0.00    7.84   7.95 9.61      82    2.44     325    1.92     962    0.50    3.91
  44256  359089 20250314 92421    4.02   10.01    7.83   7.95 9.60      82    2.45     326    1.92     965    0.45    3.94
  44256  359089 20250314 92444    5.04    8.99    7.83   7.95 9.61      82    2.46     328    1.94     972    0.50    4.08
  44256  359089 20250314 92509    6.01    7.99    7.84   7.94 9.60      82    2.55     339    2.01    1011    0.46    4.19
  44256  359089 20250314 92528    6.99    7.00    7.87   7.94 9.59      82    2.66     353    2.10    1062    0.49    4.56
  44256  359089 20250314 92546    7.99    5.90    7.88   7.93 9.58      82    2.83     375    2.23    1138    0.52    5.04
  44256  359089 20250314 92610    9.05    4.83    7.89   7.92 9.59      82    2.97     394    2.36    1205    0.51    5.92
  44256  359089 20250314 92632   10.03    3.75    7.92   7.92 9.60      83    3.24     430    2.58    1333    0.44    6.02
  44256  359089 20250314 92652   11.02    2.75    7.93   7.91 9.61      83    3.43     454    2.74    1418    0.38    6.11
  44256  359089 20250314 92710   12.05    1.70    7.94   7.91 9.60      83    3.63     481    2.91    1615    0.52    6.67
  44256  359089 20250314 92731   13.00    0.75    7.95   7.89 9.59      83    4.24     561    3.43    1902    0.46    7.43
