# VERTIKAAL 2 M.C.ECOS 8 VERTIKAAL
* 29-04-2025 08:37:46
#X: 48050 - Y: 396610
#00 DONARLOCATIE: VTS-16
#01 MEETPUNT: 1
#08 WAARNEMER(S): Hartman
@ par1.dat
## TLU        oC <-->
## LUCHTDK    hPa <1028>
## WINDSHD    m/s <-->
## WINDRTG    gradn <-->
## BEWKGD     /8 <1>

~     X       Y    DATUM   TIJD SENSHTE   Echms       T     pH   O2     %O2   GELBH   GEL20  SALNTT     CL- CHLFRFU TROEBFN
  48050  396610 20250429 83825    1.04   13.59   15.76   8.49 9.81     116   35.82    3931   28.07   15858    1.22    0.79
  48050  396610 20250429 83849    1.98   12.51   15.73   8.49 9.82     116   36.03    3956   28.27   15975    1.27    0.84
  48050  396610 20250429 83957    2.99   11.73   14.62   8.47 10.5     122   36.89    4154   29.85   16891    1.84    0.87
  48050  396610 20250429 84023    4.02   10.65   14.60   8.47 10.5     123   36.89    4156   29.87   16901    2.23    1.00
  48050  396610 20250429 84041    5.01    9.70   14.55   8.47 10.5     123   36.86    4158   29.88   16907    2.26    1.02
  48050  396610 20250429 84109    6.00    8.64   14.33   8.46 10.5     122   36.77    4170   29.98   16965    1.73    1.11
  48050  396610 20250429 84127    6.99    7.50   14.21   8.46 10.4     121   36.70    4173   30.01   16981    2.02    1.10
  48050  396610 20250429 84153    8.02    6.35   14.17   8.46 10.4     120   36.71    4178   30.04   17001    2.15    1.05
  48050  396610 20250429 84211    9.00    5.41   14.11   8.46 10.4     120   36.69    4181   30.07   17019    4.38    1.10
  48050  396610 20250429 84257    9.97    4.21   14.05   8.45 10.1     117   36.63    4180   30.06   17015    2.98    1.11
  48050  396610 20250429 84331   10.99    3.13   14.11   8.46 10.3     120   36.71    4184   30.10   17033    3.23    1.29
  48050  396610 20250429 84351   12.02    2.00   14.09   8.46 10.3     120   36.71    4185   30.10   17038    4.20    1.52
  48050  396610 20250429 84427   12.98    0.79   14.06   8.45 10.2     119   36.67    4185   30.10   17034    3.13    1.10
