# VERTIKAAL 6 M.C.ECOS 8 VERTIKAAL
* 29-04-2025 09:37:46
#X: 42820 - Y: 397321
#00 DONARLOCATIE: VTS-12
#01 MEETPUNT: 1
#08 WAARNEMER(S): Hartman
@ par1.dat
## TLU        oC <-->
## LUCHTDK    hPa <1028>
## WINDSHD    m/s <-->
## WINDRTG    gradn <-->
## BEWKGD     /8 <1>

~     X       Y    DATUM   TIJD SENSHTE   Echms       T     pH   O2     %O2   GELBH   GEL20  SALNTT     CL- CHLFRFU TROEBFN
  42820  397321 20250429 93754    0.99   14.04   15.55   8.51 9.60     112   34.50    3804   27.07   15284    0.82    0.81
  42820  397321 20250429 93844    1.99   13.21   15.47   8.49 9.40     110   34.69    3832   27.30   15411    1.80    0.79
  42820  397321 20250429 93906    2.99   12.23   15.48   8.49 9.33     109   34.74    3835   27.32   15425    1.81    0.77
  42820  397321 20250429 93928    4.02   11.29   15.28   8.48 9.37     109   34.83    3864   27.55   15556    2.29    0.75
  42820  397321 20250429 94029    5.01   10.38   14.62   8.45 9.93     115   35.95    4049   29.02   16407    2.27    0.70
  42820  397321 20250429 94049    5.99    9.29   14.35   8.45 9.91     114   36.12    4093   29.37   16610    1.51    0.68
  42820  397321 20250429 94116    6.99    0.00   14.15   8.44 9.84     113   36.17    4117   29.56   16723    1.28    0.65
  42820  397321 20250429 94130    8.03    0.00   13.94   8.43 9.81     112   35.99    4118   29.56   16726    1.61    0.83
  42820  397321 20250429 94155    8.98    6.08   13.93   8.43 9.70     111   36.00    4120   29.58   16736    1.83    0.84
  42820  397321 20250429 94212   10.02    0.00   13.94   8.43 9.68     111   36.03    4122   29.60   16746    1.43    0.98
  42820  397321 20250429 94229   10.98    4.08   13.90   8.42 9.67     111   36.02    4125   29.62   16759    1.98    0.96
  42820  397321 20250429 94252   11.99    0.00   13.89   8.42 9.64     110   36.00    4125   29.62   16759    1.32    0.84
  42820  397321 20250429 94307   13.01    2.13   13.88   8.42 9.63     110   35.99    4124   29.61   16755    2.28    0.77
  42820  397321 20250429 94323   14.01    1.24   13.86   8.42 9.62     110   35.99    4125   29.63   16762    1.58    0.88
  
