# VERTIKAAL 10 M.C.ECOS 8 VERTIKAAL
* 29-04-2025 11:31:43
#X: 37397 - Y: 393849
#00 DONARLOCATIE: VTS-08
#01 MEETPUNT: 1
#08 WAARNEMER(S): Hartman
@ par1.dat
## TLU        oC <-->
## LUCHTDK    hPa <1028>
## WINDSHD    m/s <-->
## WINDRTG    gradn <-->
## BEWKGD     /8 <1>

~     X       Y    DATUM   TIJD SENSHTE   Echms       T     pH   O2     %O2   GELBH   GEL20  SALNTT     CL- CHLFRFU TROEBFN
  37397  393849 20250429 113151    1.01    8.95   17.01   8.52 9.92     119   35.60    3798   27.02   15248    0.67    0.66
  37397  393849 20250429 113210    2.01   10.39   16.91   8.52 9.86     118   35.53    3799   27.03   15252    1.27    0.73
  37397  393849 20250429 113323    3.03   14.99   16.42   8.50 9.26     110   35.13    3798   27.02   15250    1.65    0.70
  37397  393849 20250429 113341    3.97   14.31   16.19   8.50 9.30     110   34.97    3800   27.04   15259    2.33    0.71
  37397  393849 20250429 113454    5.00   13.48   13.94   8.45 9.76     111   35.06    4011   28.72   16237    4.50    0.76
  37397  393849 20250429 113601    6.03   12.23   13.42   8.41 9.25     105   35.14    4070   29.18   16507    3.48    0.68
  37397  393849 20250429 113708    7.02   10.34   13.10   8.39 8.77      99   34.97    4081   29.28   16563    1.80    0.69
  37397  393849 20250429 113809    8.02    7.74   12.89   8.38 8.56      96   34.79    4080   29.26   16556    1.13    0.69
  37397  393849 20250429 113839    9.01    5.04   12.63   8.38 8.51      95   34.57    4080   29.27   16559    0.73    0.74
  37397  393849 20250429 113901   10.03    2.38   12.09   8.38 8.48      93   34.12    4079   29.26   16558    0.47    0.81
  37397  393849 20250429 113932   10.99    1.14   11.43   8.37 8.41      91   33.48    4066   29.16   16502    0.27    1.17
