# VERTIKAAL 6 M.C.ECOS 8 VERTIKAAL
* 06-03-2025 11:18:08
#X: 72881 - Y: 400000
#00 DONARLOCATIE: ZTS-27
#01 MEETPUNT: 1
#08 WAARNEMER(S): bernaards
@ par4.dat
## TLU        oC <-->
## LUCHTDK    hPa <1018>
## WINDSHD    m/s <-->
## WINDRTG    gradn <-->
## BEWKGD     /8 <1>

~     X       Y    DATUM   TIJD SENSHTE   Echms       T     pH   O2     %O2   GELBH   GEL20  SALNTT     CL- CHLFRFU TROEBFN PHYCOUG
  72881  400000 20250306 111819    1.00    8.00    5.94   8.33 12.8     103    1.00     140    0.79     335    0.93    2.37   12.74
  72881  400000 20250306 111835    2.01    7.14    5.95   8.33 12.8     103    1.00     140    0.79     335    0.91    2.63   12.74
  72881  400000 20250306 111849    2.98    6.10    5.95   8.33 12.7     103    1.00     140    0.79     335    0.85    2.62   12.73
  72881  400000 20250306 111902    4.05    4.65    5.94   8.33 12.7     103    1.00     140    0.80     335    0.97    2.41   12.73
  72881  400000 20250306 111916    5.03    3.80    5.98   8.33 12.8     103    1.01     140    0.80     336    0.97    2.20   12.74
  72881  400000 20250306 111935    5.95    2.98    5.98   8.34 12.8     103    1.01     140    0.80     336    0.96    2.39   12.74
  72881  400000 20250306 111949    6.98    1.95    5.99   8.34 12.8     103    1.02     142    0.80     341    1.02    2.42   12.76
  72881  400000 20250306 112003    7.99    0.81    5.98   8.34 12.8     103    1.01     141    0.80     337    1.14    2.27   12.76
