# VERTIKAAL 2 M.C.ECOS 8 VERTIKAAL
* 06-03-2025 08:58:24
#X: 77150 - Y: 406200
#00 DONARLOCATIE: ZTS-09
#01 MEETPUNT: 1
#08 WAARNEMER(S): bernaards
@ par2.dat
## TLU        oC <-->
## LUCHTDK    hPa <1024>
## WINDSHD    m/s <-->
## WINDRTG    gradn <-->
## BEWKGD     /8 <0>

~     X       Y    DATUM   TIJD SENSHTE   Echms       T     pH   GELBH   GEL20  SALNTT     CL- CHLFRFU TROEBFN PHYCOUG
  77150  406200 20250306 85824    1.07   14.01    5.76   8.29    0.83     117    0.66     259    0.97    2.36   12.22
  77150  406200 20250306 85831    1.90   13.24    5.78   8.29    0.83     117    0.66     260    0.98    2.36   12.21
  77150  406200 20250306 85835    2.93   12.11    5.97   8.28    0.85     119    0.67     267    1.09    2.40   12.19
  77150  406200 20250306 85838    3.93   10.84    6.02   8.28    0.87     122    0.68     276    1.02    2.38   12.17
  77150  406200 20250306 85840    4.89    9.91    6.03   8.28    0.89     123    0.70     282    1.06    2.39   12.16
  77150  406200 20250306 85843    5.93    8.83    6.02   8.28    0.90     126    0.71     287    1.00    2.33   12.18
  77150  406200 20250306 85846    6.92    7.89    6.01   8.29    0.94     131    0.74     303    1.03    2.23   12.17
  77150  406200 20250306 85848    7.90    6.63    5.98   8.29    0.98     136    0.77     323    0.95    2.16   12.18
  77150  406200 20250306 85851    8.99    5.61    5.89   8.31    1.03     144    0.82     349    0.83    2.01   12.19
  77150  406200 20250306 85853   10.01    4.60    5.79   8.31    1.11     156    0.89     390    0.83    1.87   12.22
  77150  406200 20250306 85856   11.02    3.53    5.67   8.31    1.18     166    0.95     423    0.80    2.00   12.20
  77150  406200 20250306 85858   12.06    2.50    5.59   8.29    1.22     172    0.99     446    0.79    2.09   12.21
  77150  406200 20250306 85901   12.97    1.65    5.58   8.29    1.24     175    1.00     455    0.69    2.15   12.21
  77150  406200 20250306 85903   13.96    0.75    5.58   8.29    1.26     177    1.02     464    0.77    2.17   12.16
