# VERTIKAAL 1 Milieucontainer
* 09-01-2026 08:42:13
#X: 72764 - Y: 390990
#06 PROJECTCODE: ZTS/ATS vertikalen
#00 DONARLOCATIE: ZTS-32
#08 WAARNEMER(S): bernaards
#21 MEETGEBIED: Zeeland
#22 STARTPUNT: zts1
#23 EINDPUNT: Zts46
#51 OPDRACHTGEVER: WVL
#52 BEHEERDER: Mobiel Meten
@ par1.dat

~     X       Y    DATUM   TIJD SENSHTE   Echms       T     pH   GELBH  GELDHD  SALNTT     CL- CHLFRFU  TROEBHFNU  PHYCOUGL
  72764  390990 20260109 84221    1.17   16.90    2.39   8.49    1.04     160    0.92     405    0.61       0.69      0.38
  72764  390990 20260109 84223    2.08   16.14    2.39   8.49    1.04     160    0.92     404    0.54       0.58      0.46
  72764  390990 20260109 84226    3.18   15.32    2.39   8.49    1.04     160    0.92     404    0.68       0.60      0.57
  72764  390990 20260109 84229    3.97   14.65    2.39   8.49    1.04     160    0.92     403    0.61       0.70      0.59
  72764  390990 20260109 84244    4.93   13.56    2.39   8.49    1.04     160    0.92     403    0.56       0.57      0.47
  72764  390990 20260109 84250    6.18   12.30    2.40   8.49    1.04     160    0.92     404    0.60       0.61      0.74
  72764  390990 20260109 84252    7.02   11.85    2.40   8.49    1.04     160    0.92     404    0.60       0.66      0.35
  72764  390990 20260109 84255    7.92   11.70    2.41   8.49    1.04     161    0.92     405    0.50       0.61      0.59
  72764  390990 20260109 84300    9.09   10.10    2.41   8.49    1.04     161    0.92     406    0.57       0.68      0.65
  72764  390990 20260109 84305    9.91    9.71    2.40   8.49    1.04     161    0.92     405    0.54       0.61      0.62
  72764  390990 20260109 84314   10.96    7.91    2.40   8.48    1.04     161    0.92     405    0.58       0.59      0.52
  72764  390990 20260109 84320   11.94    6.93    2.41   8.48    1.04     161    0.92     406    0.47       0.72      0.43
  72764  390990 20260109 84326   12.99    5.46    2.41   8.48    1.05     161    0.93     408    0.53       0.75      0.54
  72764  390990 20260109 84332   14.12    4.25    2.41   8.48    1.05     161    0.93     408    0.49       0.72      0.48
  72764  390990 20260109 84334   14.97    3.47    2.42   8.48    1.05     161    0.93     408    0.62       0.60      0.54
  72764  390990 20260109 84338   15.94    2.62    2.43   8.48    1.05     162    0.93     410    0.47       0.69      0.58
  72764  390990 20260109 84343   17.07    1.25    2.43   8.48    1.06     162    0.93     412    0.55       0.68      0.49
  72764  390990 20260109 84347   18.02    0.37    2.44   8.48    1.06     163    0.93     413    0.61       0.64      0.71
