# VERTIKAAL 8 M.C.ECOS 6 VERTIKAAL
* 17-09-2024 10:07:24
#X: 79391 - Y: 372226
#00 DONARLOCATIE: ZTS-46
#01 MEETPUNT: 1
#08 WAARNEMER(S): bernaards
@ par6.dat
## TLU        oC <-->
## LUCHTDK    hPa <1029>
## WINDSHD    m/s <-->
## WINDRTG    gradn <-->
## BEWKGD     /8 <5>

~     X       Y    DATUM   TIJD SENSHTE   Echms       T     pH   GELBH   GEL20  SALNTT     CL- CHFLYSI  TURBID
  79391  372226 20240917 100724    1.07   13.33   20.67   7.80   11.72    1155    7.36    4088    0.61    1.50
  79391  372226 20240917 100730    1.92   12.06   20.66   7.80   11.70    1154    7.35    4082    0.76    1.63
  79391  372226 20240917 100733    3.03   11.03   20.68   7.80   11.74    1157    7.37    4095    0.72    1.72
  79391  372226 20240917 100735    3.91   10.63   20.70   7.80   11.77    1160    7.39    4106    0.68    1.79
  79391  372226 20240917 100737    4.91    9.34   20.70   7.80   11.79    1162    7.40    4113    0.69    1.77
  79391  372226 20240917 100739    5.96    4.05   20.69   7.80   11.81    1164    7.42    4123    0.70    1.69
  79391  372226 20240917 100742    6.93    7.69   20.68   7.80   11.82    1165    7.43    4127    0.71    1.70
  79391  372226 20240917 100744    8.05    6.75   20.65   7.80   11.83    1167    7.44    4133    0.66    1.64
  79391  372226 20240917 100750    8.92    6.11   20.61   7.81   11.84    1168    7.45    4139    0.66    1.55
  79391  372226 20240917 100753    9.92    4.93   20.60   7.81   11.84    1169    7.45    4141    0.71    1.57
  79391  372226 20240917 100755   10.94    3.85   20.60   7.81   11.92    1177    7.51    4172    0.67    1.80
  79391  372226 20240917 100757   11.96    3.00   20.63   7.81   12.14    1198    7.65    4253    0.73    2.48
  79391  372226 20240917 100800   12.90    1.89   20.64   7.81   12.37    1220    7.81    4338    0.63    3.03
  79391  372226 20240917 100802   13.95    1.00   20.62   7.81   12.63    1246    7.99    4439    0.65    3.92
