# VERTIKAAL 7 M.C.ECOS 6 VERTIKAAL
* 16-09-2024 10:01:48
#X: 77150 - Y: 406200
#00 DONARLOCATIE: ZTS-09
#01 MEETPUNT: 1
#08 WAARNEMER(S): bernaards
@ par7.dat
## TLU        oC <-->
## LUCHTDK    hPa <1025>
## WINDSHD    m/s <-->
## WINDRTG    gradn <-->
## BEWKGD     /8 <8>

~     X       Y    DATUM   TIJD SENSHTE   Echms       T     pH   GELBH   GEL20  SALNTT     CL- CHFLYSI  TURBID
  77150  406200 20240916 100154    1.10   13.35   17.78   8.80    1.35     141    0.79     338    1.12    8.48
  77150  406200 20240916 100201    1.93   12.36   17.79   8.80    1.35     141    0.79     339    1.28    7.04
  77150  406200 20240916 100203    2.91   11.18   17.79   8.80    1.35     141    0.79     339    1.22    8.48
  77150  406200 20240916 100205    3.88   10.28   17.78   8.80    1.35     141    0.79     339    1.13    7.04
  77150  406200 20240916 100208    4.96    9.08   17.78   8.80    1.35     142    0.79     340    1.11    7.27
  77150  406200 20240916 100210    5.96    7.94   17.79   8.80    1.35     142    0.79     341    1.28    7.73
  77150  406200 20240916 100212    6.89    7.24   17.79   8.80    1.36     143    0.80     343    1.21    8.13
  77150  406200 20240916 100215    7.94    6.08   17.80   8.81    1.38     144    0.81     349    1.31    7.10
  77150  406200 20240916 100217    9.04    5.04   17.81   8.81    1.41     148    0.83     361    1.22    8.33
  77150  406200 20240916 100219    9.88    3.96   17.82   8.82    1.43     150    0.84     369    1.31    8.83
  77150  406200 20240916 100222   10.91    2.99   17.84   8.83    1.47     154    0.86     382    1.28    8.92
  77150  406200 20240916 100224   11.94    2.26   17.89   8.81    1.58     166    0.93     423    1.28    9.09
  77150  406200 20240916 100229   12.90    1.13   18.13   8.69    1.94     202    1.15     551    1.32   11.94
