# VERTIKAAL 6 M.C.ECOS 8 VERTIKAAL
* 31-05-2024 11:03:01
#X: 72577 - Y: 408715
#00 DONARLOCATIE: ZTS-12
#01 MEETPUNT: 1
#08 WAARNEMER(S): Hofman
@ par5.dat
## TLU        oC <-->
## LUCHTDK    hPa <1011>
## WINDSHD    m/s <9999.9>
## WINDRTG    gradn <279>
## BEWKGD     /8 <8>

~     X       Y    DATUM   TIJD SENSHTE   Echms       T     pH   GELBH   GEL20  SALNTT     CL- CHLFRFU TROEBFN PHUCOUG
  72577  408715 20240531 110312    0.88    0.89   17.52   8.15    1.21     127    0.71     292    0.88    1.29   -0.51
  72567  408731 20240531 110323    1.93    2.02   17.48   8.15    1.22     128    0.72     295    0.92    1.27   -0.56
  72567  408731 20240531 110326    2.97    3.08   17.41   8.16    1.25     132    0.74     309    0.85    1.29   -0.64
  72568  408732 20240531 110330    3.93    4.05   17.39   8.16    1.27     135    0.75     317    0.82    1.41   -0.69
  72568  408732 20240531 110333    4.90    4.98   17.36   8.17    1.30     138    0.77     328    0.80    1.26   -0.62
  72568  408732 20240531 110337    5.95    6.06   17.34   8.18    1.32     140    0.78     335    0.86    1.31   -0.55
  72566  408734 20240531 110341    6.90    7.01   17.33   8.19    1.34     142    0.79     340    0.82    1.23   -0.54
  72565  408734 20240531 110344    7.91    8.03   17.31   8.19    1.35     143    0.80     345    0.77    1.30   -0.57
  72564  408736 20240531 110347    8.90    9.04   17.29   8.19    1.36     144    0.81     350    0.75    1.42   -0.63
  72563  408737 20240531 110351    9.89   10.00   17.27   8.19    1.40     149    0.84     365    0.70    1.22   -0.58
