# VERTIKAAL 1 M.C.ECOS 8 VERTIKAAL
* 30-05-2024 08:13:46
#X: 77009 - Y: 406184
#06 PROJECTCODE: ATS ZTS
#00 DONARLOCATIE: ZTS-09
#01 MEETPUNT: 1
#08 WAARNEMER(S): bernaards
#21 MEETGEBIED: VOLKERAK/ZOOMMEER
#22 STARTPUNT: krammer
#23 EINDPUNT: kreekrak
#51 OPDRACHTGEVER: ZLXXAXAMDBG
#52 BEHEERDER: ZLXXAXAMDBG
@ par1.dat
## TLU        oC <-->
## LUCHTDK    hPa <1006>
## WINDSHD    m/s <9999.9>
## WINDRTG    gradn <279>
## BEWKGD     /8 <8>

~     X       Y    DATUM   TIJD SENSHTE   Echms       T     pH   GELBH   GEL20  SALNTT     CL- CHLFRFU TROEBFN PHUCOUG
  77009  406184 20240530 81357    0.97    0.72   17.59   8.06    0.99     105    0.58     219    0.75    1.12   -0.70
  77021  406184 20240530 81403    2.09    2.54   17.62   8.07    1.00     106    0.58     222    0.79    1.33   -0.68
  77024  406183 20240530 81405    3.07    3.60   17.63   8.07    1.01     106    0.59     223    0.76    1.26   -0.62
  77025  406183 20240530 81408    4.08    4.53   17.64   8.07    1.01     106    0.59     225    0.74    1.18   -0.66
  77026  406182 20240530 81410    5.06    5.50   17.64   8.07    1.01     106    0.59     225    0.74    1.22   -0.71
  77028  406182 20240530 81413    6.01    6.28   17.63   8.07    1.01     106    0.59     224    0.72    1.23   -0.71
  77030  406182 20240530 81418    7.07    7.12   17.63   8.08    1.00     106    0.58     223    0.73    1.24   -0.60
  77035  406181 20240530 81424    8.15    8.20   17.64   8.08    1.01     106    0.59     224    0.71    1.37   -0.69
  77037  406181 20240530 81431    9.03    9.10   17.64   8.08    1.01     107    0.59     226    0.77    1.26   -0.70
  77042  406179 20240530 81438   10.11   10.17   17.63   8.08    1.01     106    0.59     224    0.72    1.14   -0.68
  77046  406178 20240530 81449   11.21   11.29   17.63   8.09    1.02     108    0.59     229    0.73    1.56   -0.68
  77050  406177 20240530 81455   12.12   12.20   17.63   8.10    1.03     108    0.60     231    0.74    1.40   -0.68
