# VERTIKAAL 3 M.C.ECOS 8 VERTIKAAL
* 31-05-2024 09:08:21
#X: 72721 - Y: 390991
#00 DONARLOCATIE: ZTS-32
#01 MEETPUNT: 1
#08 WAARNEMER(S): Hofman
@ par1.dat
## TLU        oC <-->
## LUCHTDK    hPa <1011>
## WINDSHD    m/s <9999.9>
## WINDRTG    gradn <279>
## BEWKGD     /8 <8>

~     X       Y    DATUM   TIJD SENSHTE   Echms       T     pH   GELBH   GEL20  SALNTT     CL- CHLFRFU TROEBFN PHUCOUG
  72721  390991 20240531 90821    0.94    0.95   17.28   8.13    1.19     126    0.70     288    0.86    1.32   -0.68
  72716  390989 20240531 90837    1.90    1.97   17.28   8.14    1.19     126    0.70     288    0.87    1.50   -0.69
  72713  390991 20240531 90843    2.88    2.94   17.28   8.14    1.19     126    0.70     288    0.82    1.51   -0.72
  72713  390993 20240531 90849    3.88    3.94   17.28   8.14    1.19     126    0.70     288    0.82    1.42   -0.68
  72713  390992 20240531 90856    4.89    4.96   17.28   8.14    1.19     126    0.70     288    0.84    1.32   -0.74
  72712  390992 20240531 90902    5.88    5.91   17.28   8.14    1.19     126    0.70     288    0.83    1.37   -0.65
  72713  390991 20240531 90908    6.97    7.03   17.28   8.13    1.19     126    0.70     288    0.76    1.54   -0.63
  72713  390992 20240531 90912    7.91    7.97   17.27   8.13    1.19     126    0.70     288    0.88    1.44   -0.72
  72713  390993 20240531 90917    8.90    8.98   17.27   8.13    1.19     126    0.70     288    0.79    1.40   -0.65
  72715  390995 20240531 90923    9.94   10.01   17.27   8.13    1.19     126    0.70     288    0.78    1.49   -0.51
  72714  390993 20240531 90929   10.90   11.00   15.82   8.04    1.36     149    0.84     367    0.81    1.91   -0.66
  72714  390992 20240531 90934   11.93   11.96   13.60   7.79    1.56     180    1.02     473    0.85    2.06   -0.62
  72714  390994 20240531 90939   12.93   13.03   12.97   7.72    1.71     200    1.14     541    0.83    2.34   -0.66
  72715  390995 20240531 90945   13.89   13.92   12.80   7.61    1.94     228    1.31     640    0.75    2.98   -0.66
  72716  390996 20240531 90950   14.88   14.96   12.81   7.55    2.15     252    1.46     727    0.79    2.91   -0.65
  72716  390998 20240531 90958   15.88   15.93   12.81   7.51    2.25     264    1.54     753    0.81    2.77   -0.66
