# VERTIKAAL 5 Milieucontainer
* 25-06-2026 07:10:12
#X: 65299 - Y: 412099
#00 DONARLOCATIE: GTS-16
#08 WAARNEMER(S): bernaards
@ par1.dat

~     X       Y    DATUM   TIJD SENSHTE   Echms       T     pH   O2     %O2   GELBH  GELDHD  SALNTT     CL- CHLFRFU  TROEBHFNU  PHYCOUGL
  65299  412099 20260625 71022    0.93    0.28   23.66   8.21 8.77     123   45.84    4250   30.60   17286    2.39       1.06     -0.19
  65299  412099 20260625 71054    2.11    0.39   23.85   8.22 8.87     124   45.91    4241   30.53   17242    2.01       1.00     -0.28
  65299  412099 20260625 71313    3.03   11.37   23.36   8.20 8.85     123   45.82    4274   30.80   17400    2.35       0.92     -0.27
  65299  412099 20260625 71334    3.96   10.07   23.66   8.21 8.54     119   45.89    4255   30.64   17309    2.36       0.92     -0.23
  65299  412099 20260625 71422    5.06    8.48   21.50   8.01 6.97      94   44.31    4294   30.96   17501    2.92       1.31     -0.10
  65299  412099 20260625 71448    5.93    7.47   21.13   7.98 6.82      91   44.12    4308   31.07   17570    3.67       1.51     -0.21
  65299  412099 20260625 71602    7.13    6.67   18.62   7.71 4.10      52   42.06    4333   31.28   17699    2.76       1.28     -0.13
  65299  412099 20260625 71617    8.02    5.84   18.55   7.71 4.10      52   41.99    4331   31.27   17693    2.08       1.41     -0.18
  65299  412099 20260625 71634    8.96    5.14   18.28   7.67 3.77      48   41.78    4336   31.30   17715    2.36       1.12     -0.22
  65299  412099 20260625 71657   10.06    4.35   17.87   7.65 3.33      42   41.40    4334   31.29   17708    2.18       1.20     -0.25
  65299  412099 20260625 71717   11.13    3.80   17.65   7.67 3.27      41   41.27    4342   31.35   17744    1.57       1.04     -0.18
  65299  412099 20260625 71732   12.04    3.10   17.56   7.68 3.33      42   41.18    4341   31.34   17741    1.04       1.03     -0.13
  65299  412099 20260625 71750   12.94    2.29   17.50   7.68 3.37      42   41.14    4342   31.35   17748    1.33       1.08     -0.28
  65299  412099 20260625 71809   14.00    1.27   17.47   7.69 3.42      43   41.10    4341   31.34   17743    0.77       1.16     -0.36
