# VERTIKAAL 5 Delta
* 21-07-2025 09:18:26
#X: 44396 - Y: 396362
#00 DONARLOCATIE: VTS-13
#08 WAARNEMER(S): beukers
@ par1.dat
## LUCHTDK    hPa <1001>

~     X       Y    DATUM   TIJD SENSHTE       T     pH   O2     %O2   GELBH  SALNTT  PHYCOUGL
  44396  396362 20250721 91836    1.01   22.46   7.95 6.56      90   44.55   30.47     -1.02
  44396  396362 20250721 91917    2.09   22.41   7.92 5.74      79   44.54   30.49     -0.98
  44396  396362 20250721 91944    3.06   22.42   7.93 5.93      82   44.53   30.47     -1.01
  44396  396362 20250721 92047    3.99   22.30   7.88 5.59      77   44.52   30.55     -1.08
  44396  396362 20250721 92137    5.15   22.22   7.81 4.25      58   44.89   30.89     -1.15
