# VERTIKAAL 7 Delta
* 21-07-2025 09:43:17
#X: 41801 - Y: 397228
#00 DONARLOCATIE: VTS-11
#08 WAARNEMER(S): beukers
@ par1.dat
## LUCHTDK    hPa <1001>

~     X       Y    DATUM   TIJD SENSHTE       T     pH   O2     %O2   GELBH  SALNTT  PHYCOUGL
  41801  397228 20250721 94335    0.86   22.53   7.94 6.48      90   44.43   30.32     -0.93
  41801  397228 20250721 94401    1.99   22.53   7.93 6.46      90   44.43   30.32     -1.07
  41801  397228 20250721 94417    3.04   22.53   7.94 6.45      90   44.43   30.32     -0.96
  41801  397228 20250721 94433    4.07   22.53   7.93 6.43      90   44.43   30.32     -0.89
  41801  397228 20250721 94447    5.16   22.53   7.93 6.43      90   44.43   30.32     -0.97
  41801  397228 20250721 94527    6.21   22.27   7.87 5.54      77   44.19   30.32     -1.12
  41801  397228 20250721 94559    7.05   22.39   7.87 5.06      71   44.72   30.64     -1.07
  41801  397228 20250721 94640    8.10   21.80   7.83 4.42      61   44.45   30.85     -1.19
