# VERTIKAAL 9 Milieucontainer
* 16-10-2025 13:43:06
#X: 73733 - Y: 407328
#00 DONARLOCATIE: ZTS-11
#08 WAARNEMER(S): bernaards
@ par6.dat
## LUCHTDK    hPa <1026>

~     X       Y    DATUM   TIJD SENSHTE   Echms       T     pH   GELBH  GELDHD  SALNTT     CL- CHLFRFU  TROEBHFNU  PHYCOUGL
  73731  407331 20251016 134556    1.09      --   14.46   8.31    1.27     143    0.81     346    0.55       3.03     -0.18
  73731  407331 20251016 134609    1.96      --   14.46   8.31    1.27     143    0.81     346    0.60       1.73      0.09
  73731  407331 20251016 134616    3.00      --   14.44   8.31    1.27     143    0.81     346    0.63       1.92     -0.14
  73731  407331 20251016 134623    3.97      --   14.41   8.30    1.27     144    0.81     347    0.54       1.68     -0.41
  73731  407331 20251016 134630    4.93      --   14.40   8.29    1.27     144    0.81     349    0.49       1.62     -0.23
  73731  407331 20251016 134637    5.95      --   14.40   8.30    1.28     144    0.81     350    0.45       1.32     -0.42
  73731  407331 20251016 134644    6.92      --   14.39   8.31    1.28     146    0.82     354    0.43       1.52     -0.47
  73731  407331 20251016 134652    8.03      --   14.36   8.29    1.47     167    0.94     427    0.33       1.34     -0.46
  73731  407331 20251016 134658    8.91      --   14.52   8.18    2.01     227    1.30     636    0.20       1.37     -0.56
  73731  407331 20251016 134706    9.94      --   14.56   8.14    2.17     245    1.42     702    0.19       1.72     -0.62
