# VERTIKAAL 8 Milieucontainer
* 10-03-2026 10:20:13
#X: 44304 - Y: 359488
#00 DONARLOCATIE: KTS-08
#08 WAARNEMER(S): berrnaards
@ par1.dat

~     X       Y    DATUM   TIJD SENSHTE   Echms       T     pH   O2     %O2   GELBH  GELDHD  SALNTT     CL- CHLFRFU  TROEBHFNU  PHYCOUGL
  44304  359488 20260310 102152    1.14   12.47    9.63   7.77 9.29      85    7.89    1001    6.36    3535    2.35       2.33      0.37
  44304  359488 20260310 102221    2.15   11.54    9.64   7.77 9.27      84    7.90    1003    6.37    3542    2.47       2.34      0.35
  44304  359488 20260310 102235    2.97   10.80    9.63   7.76 9.27      84    7.92    1006    6.39    3552    2.61       2.30      0.33
  44304  359488 20260310 102250    4.01    9.79    9.62   7.76 9.26      84    7.95    1010    6.41    3567    2.63       2.16      0.35
  44304  359488 20260310 102303    5.01    8.75    9.62   7.76 9.26      84    7.97    1012    6.43    3577    2.76       2.30      0.48
  44304  359488 20260310 102317    5.98    7.73    9.59   7.76 9.25      84    8.12    1032    6.56    3651    2.86       2.31      0.36
  44304  359488 20260310 102332    7.00    6.79    9.57   7.76 9.25      84    8.32    1058    6.75    3753    3.17       2.30      0.49
  44304  359488 20260310 102347    8.02    5.80    9.50   7.76 9.25      84    8.78    1118    7.15    3984    2.17       2.08      0.41
  44304  359488 20260310 102401    9.06    4.80    9.40   7.77 9.30      85   10.26    1310    8.49    4730    1.69       2.30      0.26
  44304  359488 20260310 102419   10.02    3.86    9.33   7.78 9.47      87   11.11    1421    9.26    5166    1.57       2.30      0.34
  44304  359488 20260310 102440   11.04    2.95    9.15   7.80 9.58      89   13.08    1681   11.12    6207    1.32       2.83      0.25
  44304  359488 20260310 102453   12.11    1.91    9.03   7.80 9.60      90   14.24    1836   12.23    6833    1.22       3.00      0.31
  44304  359488 20260310 102508   13.05    0.97    8.93   7.80 9.59      90   15.16    1959   13.11    7339    1.07       4.53      0.12
