# VERTIKAAL 3 Milieucontainer
* 10-03-2026 09:00:11
#X: 46325 - Y: 370404
#00 DONARLOCATIE: KTS-03
#08 WAARNEMER(S): berrnaards
@ par1.dat

~     X       Y    DATUM   TIJD SENSHTE   Echms       T     pH   O2     %O2   GELBH  GELDHD  SALNTT     CL- CHLFRFU  TROEBHFNU  PHYCOUGL
  46325  370404 20260310 90026    1.01   12.74    9.94   7.90 10.7     100    9.91    1249    8.06    4489    3.96       1.90      0.58
  46325  370404 20260310 90040    1.86   12.00    9.93   7.90 10.7     100    9.95    1254    8.10    4510    4.02       1.83      0.59
  46325  370404 20260310 90100    2.96   10.98    9.94   7.90 10.7     100    9.95    1254    8.10    4509    3.89       1.86      0.64
  46325  370404 20260310 90114    4.06    9.90    9.92   7.90 10.7     100   10.02    1263    8.16    4545    3.74       1.90      0.59
  46325  370404 20260310 90131    5.06    8.94    9.86   7.90 10.7      99   10.10    1276    8.25    4593    4.01       2.12      0.53
  46325  370404 20260310 90145    5.96    7.99    9.83   7.90 10.7     100   10.30    1301    8.43    4694    3.97       2.02      0.54
  46325  370404 20260310 90159    7.02    7.00    9.80   7.91 10.7     100   10.48    1325    8.59    4788    3.84       2.02      0.60
  46325  370404 20260310 90212    7.95    6.13    9.79   7.91 10.7     100   10.63    1344    8.73    4862    3.79       1.94      0.72
  46325  370404 20260310 90226    8.98    5.19    9.76   7.92 10.8     100   10.87    1375    8.94    4985    3.70       2.31      0.62
  46325  370404 20260310 90240   10.00    4.16    9.61   7.91 10.7     100   11.94    1517    9.94    5545    3.22       2.23      0.62
  46325  370404 20260310 90259   11.03    3.05    9.21   7.88 10.5      99   14.81    1900   12.68    7093    2.22       2.98      0.38
  46325  370404 20260310 90313   12.03    2.06    8.94   7.87 10.3      98   17.40    2248   15.24    8535    1.97       4.27      0.42
  46325  370404 20260310 90327   12.98    1.07    8.67   7.86 10.1      98   19.87    2585   17.74    9957    1.59       5.09      0.32
