# VERTIKAAL 5 Milieucontainer
* 10-03-2026 09:23:05
#X: 46938 - Y: 367452
#00 DONARLOCATIE: KTS-05
#08 WAARNEMER(S): berrnaards
@ par1.dat

~     X       Y    DATUM   TIJD SENSHTE   Echms       T     pH   O2     %O2   GELBH  GELDHD  SALNTT     CL- CHLFRFU  TROEBHFNU  PHYCOUGL
  46939  367451 20260310 92315    1.04   13.09    9.67   7.88 10.6      97    9.10    1155    7.41    4124    3.64       1.86      0.48
  46939  367451 20260310 92330    1.97   12.18    9.60   7.88 10.6      97    9.16    1164    7.47    4159    3.41       1.82      0.52
  46939  367451 20260310 92350    3.03   11.48    9.57   7.88 10.5      97    9.17    1166    7.48    4166    3.38       1.84      0.52
  46939  367451 20260310 92404    3.99   10.66    9.57   7.88 10.5      97    9.31    1184    7.61    4237    3.88       1.92      0.59
  46939  367451 20260310 92419    5.07    9.67    9.58   7.87 10.5      97    9.49    1206    7.76    4323    4.30       2.03      0.59
  46939  367451 20260310 92433    6.05    8.59    9.61   7.87 10.5      97    9.74    1238    7.98    4447    4.02       2.05      0.61
  46939  367451 20260310 92446    7.12    7.35    9.68   7.87 10.5      97   10.16    1289    8.34    4645    3.95       2.27      0.65
  46939  367451 20260310 92500    8.08    6.32    9.66   7.87 10.5      97   10.82    1372    8.92    4974    3.34       1.98      0.53
  46939  367451 20260310 92514    9.02    5.23    9.64   7.87 10.5      97   11.19    1420    9.26    5161    2.76       2.42      0.51
  46939  367451 20260310 92528    9.95    4.21    9.54   7.87 10.4      97   11.89    1513    9.91    5531    2.31       2.12      0.49
  46939  367451 20260310 92542   11.10    3.01    9.19   7.85 10.3      97   14.15    1816   12.08    6751    1.62       2.22      0.32
  46939  367451 20260310 92558   11.94    2.13    8.92   7.83 10.1      96   16.36    2114   14.24    7978    1.40       3.10      0.32
  46939  367451 20260310 92620   12.96    1.04    8.58   7.84 9.90      95   19.72    2571   17.64    9898    1.12       4.95      0.29
