# VERTIKAAL 1 Milieucontainer
* 05-02-2026 08:59:56
#X: 83381 - Y: 408376
#06 PROJECTCODE: ZTS/ATS vertikalen
#00 DONARLOCATIE: ZTS-04
#08 WAARNEMER(S): bernaards
#21 MEETGEBIED: Zeeland
#22 STARTPUNT: zts9
#23 EINDPUNT: zts46
#51 OPDRACHTGEVER: WVL
#52 BEHEERDER: Mobiel Meten
@ par1.dat

~     X       Y    DATUM   TIJD SENSHTE   Echms       T     pH   GELBH  GELDHD  SALNTT     CL- CHLFRFU  TROEBHFNU  PHYCOUGL
  83381  408376 20260205 90102    0.91   10.02    3.65   8.15    0.72     107    0.60     226    0.82       1.50      0.44
  83381  408376 20260205 90131    1.95    7.78    3.65   8.15    0.72     106    0.60     225    0.79       1.34      0.37
  83381  408376 20260205 90136    2.94    7.15    3.65   8.15    0.72     106    0.60     225    0.91       1.31      0.48
  83381  408376 20260205 90143    3.97    6.61    3.65   8.15    0.72     106    0.60     225    0.91       1.29      0.36
  83381  408376 20260205 90149    4.97    5.88    3.66   8.15    0.72     107    0.60     226    0.93       1.45      0.36
  83381  408376 20260205 90153    6.11    4.73    3.65   8.16    0.72     107    0.60     226    0.87       1.47      0.38
  83381  408376 20260205 90156    6.93    3.88    3.65   8.16    0.72     107    0.60     227    0.92       1.36      0.42
  83381  408376 20260205 90201    7.96    2.95    3.66   8.16    0.72     107    0.60     227    0.81       1.34      0.43
  83381  408376 20260205 90207    9.15    1.38    3.66   8.17    0.72     107    0.60     227    0.87       1.35      0.35
  83381  408376 20260205 90209    9.93    0.73    3.66   8.17    0.72     107    0.60     228    0.85       1.56      0.34
