# VERTIKAAL 3 M.C.ECOS 8 VERTIKAAL
* 03-02-2025 12:40:40
#X: 33887 - Y: 398893
#00 DONARLOCATIE: VTS-03
#01 MEETPUNT: 1
#08 WAARNEMER(S): bernaards
@ par1.dat
## TLU        oC <-->
## LUCHTDK    hPa <1028>
## WINDSHD    m/s <-->
## WINDRTG    gradn <-->
## BEWKGD     /8 <1>

~     X       Y    DATUM   TIJD SENSHTE   Echms       T     pH   O2     %O2   GELBH   GEL20  SALNTT     CL- CHLFRFU TROEBFN
  33887  398893 20250203 124052    1.04   20.35    4.45   8.16 11.0      98   22.98    3341   23.53   13267    0.33    1.25
  33887  398893 20250203 124141    1.99   15.21    4.46   8.16 11.0      98   22.99    3342   23.53   13270    0.40    1.34
  33887  398893 20250203 124156    3.04   17.35    4.45   8.16 11.0      98   22.99    3341   23.53   13269    0.46    1.21
  33887  398893 20250203 124217    3.96   16.35    4.65   8.15 10.9      98   23.09    3338   23.50   13254    0.40    1.29
  33887  398893 20250203 124322    5.05   13.23    5.68   8.07 10.0      93   24.72    3477   24.57   13863    0.41    1.21
  33887  398893 20250203 124351    6.08   14.65    5.77   8.07 9.87      92   25.12    3525   24.94   14077    0.34    1.20
  33887  398893 20250203 124413    7.07   14.21    5.81   8.06 9.78      91   25.47    3568   25.28   14273    0.34    1.19
  33887  398893 20250203 124449    8.03   14.01    5.80   8.03 9.53      89   25.76    3612   25.62   14466    0.27    1.21
  33887  398893 20250203 124535    8.96   12.68    5.88   7.99 8.91      83   26.07    3646   25.88   14620    0.18    1.31
  33887  398893 20250203 124554    9.96   11.16    5.85   8.01 8.99      84   26.00    3639   25.83   14589    0.33    1.29
  33887  398893 20250203 124647   10.94    9.99    6.03   7.96 8.55      80   26.32    3667   26.05   14714    0.19    1.32
  33887  398893 20250203 124734   11.94    7.81    6.10   7.94 8.23      78   26.48    3682   26.16   14782    0.25    1.18
  33887  398893 20250203 124807   13.10    7.83    6.11   7.94 8.17      77   26.58    3694   26.26   14835    0.17    1.25
  33887  398893 20250203 124823   14.05    7.85    6.09   7.94 8.18      77   26.62    3704   26.33   14880    0.19    1.16
  33887  398893 20250203 124843   15.06    7.09    6.09   7.93 8.12      77   26.73    3718   26.45   14944    0.23    1.30
  33887  398893 20250203 124903   16.06    6.24    6.09   7.92 8.00      76   26.77    3724   26.49   14969    0.21    1.67
  33887  398893 20250203 124923   17.05    5.39    6.08   7.92 7.94      75   26.78    3726   26.51   14982    0.24    1.42
  33887  398893 20250203 124944   18.05    4.45    6.09   7.92 7.86      74   26.81    3728   26.53   14990    0.22    1.45
  33887  398893 20250203 125008   19.06    3.30    6.08   7.91 7.78      74   26.82    3731   26.55   15002    0.26    1.51
  33887  398893 20250203 125026   19.92    2.39    6.08   7.91 7.73      73   26.83    3733   26.56   15011    0.18    1.53
  33887  398893 20250203 125054   20.98    0.75    6.09   7.91 7.65      72   26.84    3733   26.56   15012    0.28    1.83
