# VERTIKAAL 12 M.C.ECOS 8 VERTIKAAL
* 03-02-2025 14:51:05
#X: 42820 - Y: 397321
#00 DONARLOCATIE: VTS-12
#01 MEETPUNT: 1
#08 WAARNEMER(S): bernaards
@ par1.dat
## TLU        oC <-->
## LUCHTDK    hPa <1027>
## WINDSHD    m/s <-->
## WINDRTG    gradn <-->
## BEWKGD     /8 <0>

~     X       Y    DATUM   TIJD SENSHTE   Echms       T     pH   O2     %O2   GELBH   GEL20  SALNTT     CL- CHLFRFU TROEBFN
  42820  397321 20250203 145146    1.05   14.23    3.77   8.25 12.1     106   21.71    3217   22.58   12723    0.39    1.49
  42820  397321 20250203 145226    1.97   12.85    4.40   8.27 11.9     106   22.35    3255   22.86   12886    0.49    1.40
  42820  397321 20250203 145312    3.02   11.11    5.84   8.14 10.9     101   24.65    3451   24.37   13748    0.47    1.29
  42820  397321 20250203 145351    4.03    8.40    5.68   8.10 10.2      96   26.18    3681   26.16   14781    0.51    1.49
  42820  397321 20250203 145419    5.02    6.80    5.56   8.09 10.1      95   26.88    3792   27.03   15281    0.39    1.47
  42820  397321 20250203 145441    5.98    6.24    5.45   8.09 10.0      94   27.29    3862   27.57   15596    0.37    1.62
  42820  397321 20250203 145512    6.92    5.18    5.41   8.08 10.0      94   27.40    3881   27.73   15685    0.29    1.65
  42820  397321 20250203 145531    7.97    4.23    5.36   8.08 10.0      94   27.50    3899   27.87   15768    0.31    1.73
  42820  397321 20250203 145546    9.07    2.80    5.35   8.08 10.0      94   27.58    3913   27.98   15828    0.36    1.84
  42820  397321 20250203 145600   10.10    1.68    5.34   8.08 9.98      94   27.60    3917   28.01   15848    0.25    1.81
  42820  397321 20250203 145615   10.99    0.00    5.34   8.08 9.97      94   27.63    3922   28.05   15871    0.19    1.97
