# VERTIKAAL 15 M.C.ECOS 8 VERTIKAAL
* 23-05-2024 12:53:39
#X: 33910 - Y: 398889
#00 DONARLOCATIE: VTS-03
#01 MEETPUNT: 1
#08 WAARNEMER(S): bernaards
@ par1.dat
## TLU        oC <-->
## LUCHTDK    hPa <1015>
## WINDSHD    m/s <9999.9>
## WINDRTG    gradn <279>
## BEWKGD     /8 <2>

~     X       Y    DATUM   TIJD SENSHTE   Echms       T     pH   O2     %O2   GELBH   GEL20  SALNTT     CL- CHLFRFU TROEBFN
  33910  398889 20240523 125347    1.03    1.05   16.84   8.31 8.07      97   32.80    3514   24.79   13965    1.27    0.72
  33906  398887 20240523 125409    1.99    2.00   16.83   8.31 8.06      96   32.80    3514   24.79   13966    1.48    0.71
  33909  398888 20240523 125434    3.01    3.02   16.29   8.32 8.11      96   32.55    3530   24.92   14041    3.87    1.01
  33904  398881 20240523 125550    3.95    3.96   14.15   8.17 5.51      63   31.82    3623   25.66   14473    2.98    1.04
  33904  398884 20240523 125617    4.97    4.96   13.84   8.16 5.64      64   31.65    3630   25.71   14505    2.21    1.01
  33904  398887 20240523 125637    5.99    6.00   13.22   8.18 5.45      61   31.41    3654   25.91   14617    0.73    0.86
  33902  398901 20240523 125724    7.04    7.05   13.53   8.17 5.10      58   32.01    3698   26.25   14814    0.45    0.64
  33900  398908 20240523 125752    7.99    8.01   13.55   8.17 5.01      57   32.12    3708   26.33   14860    0.37    0.59
  33900  398909 20240523 125843    9.09    9.10   13.75   8.16 4.77      54   32.38    3721   26.43   14916    0.53    0.60
  33899  398911 20240523 125857   10.07   10.07   13.76   8.16 4.77      54   32.38    3720   26.42   14911    0.35    0.62
  33900  398909 20240523 125924   11.01   11.02   13.88   8.15 4.68      53   32.54    3728   26.48   14947    0.37    0.42
  33902  398911 20240523 125955   12.09   12.11   14.16   8.13 4.38      50   32.96    3752   26.67   15052    0.42    0.51
  33898  398907 20240523 130037   13.07   13.09   14.12   8.13 4.21      48   33.00    3760   26.73   15091    0.26    0.43
  33899  398906 20240523 130055   14.04   14.08   14.07   8.13 4.17      48   33.00    3765   26.77   15111    0.26    0.39
  33901  398906 20240523 130109   14.97   15.01   14.06   8.13 4.16      48   33.00    3766   26.78   15116    0.23    0.39
  33902  398909 20240523 130148   15.98   16.02   14.03   8.12 4.00      46   33.02    3770   26.81   15137    0.23    0.36
  33905  398909 20240523 130218   17.04   17.04   13.87   8.14 4.08      47   32.90    3771   26.82   15141    0.19    0.46
  33904  398907 20240523 130244   18.05   18.05   13.85   8.13 4.03      46   32.90    3772   26.82   15145    0.20    0.68
  33903  398905 20240523 130301   19.03   19.06   13.85   8.13 3.99      45   32.89    3771   26.82   15143    0.14    0.65
  33903  398905 20240523 130322   20.01   20.04   13.84   8.13 3.96      45   32.89    3772   26.82   15144    0.19    0.46
  33902  398906 20240523 130335   20.97   20.93   13.84   8.13 3.93      45   32.89    3772   26.83   15146    0.20    0.60
  33904  398903 20240523 130423   21.94   21.97   13.81   8.11 3.76      43   32.87    3772   26.83   15147    0.18    0.86
