# VERTIKAAL 2 M.C.ECOS 8 VERTIKAAL
* 23-05-2024 08:57:56
#X: 48152 - Y: 396523
#00 DONARLOCATIE: VTS-16
#01 MEETPUNT: 1
#08 WAARNEMER(S): bernaards
@ par1.dat
## TLU        oC <-->
## LUCHTDK    hPa <1013>
## WINDSHD    m/s <9999.9>
## WINDRTG    gradn <279>
## BEWKGD     /8 <8>

~     X       Y    DATUM   TIJD SENSHTE   Echms       T     pH   O2     %O2   GELBH   GEL20  SALNTT     CL- CHLFRFU TROEBFN
  48152  396523 20240523 85813    1.06    1.08   17.69   8.28 8.01      97   31.88    3351   23.52   13238    1.28    0.95
  48108  396561 20240523 85829    2.00    2.00   17.70   8.27 7.99      97   31.89    3351   23.52   13238    1.27    1.09
  48087  396584 20240523 85902    3.01    3.02   17.68   8.26 7.73      93   31.92    3356   23.56   13260    1.18    0.85
  48075  396592 20240523 85924    3.98    3.97   17.07   8.23 7.58      92   35.53    3786   26.93   15193    1.00    1.99
  48070  396596 20240523 85946    5.02    5.03   16.93   8.23 7.70      94   35.91    3839   27.34   15432    1.07    2.25
  48066  396598 20240523 90011    6.03    6.06   16.87   8.23 7.64      93   36.14    3868   27.57   15565    1.06    2.50
  48066  396599 20240523 90031    6.96    6.95   16.82   8.23 7.50      91   36.30    3890   27.75   15666    1.32    2.89
  48070  396605 20240523 90109    8.04    8.04   16.85   8.21 7.16      87   36.46    3904   27.86   15731    1.45    2.87
  48064  396609 20240523 90129    8.98    9.00   16.76   8.20 7.19      88   36.51    3918   27.97   15793    1.19    3.07
  48032  396619 20240523 90313   10.08   10.09   16.69   8.10 4.73      58   36.62    3935   28.10   15873    1.14    2.58
  48036  396619 20240523 90355   11.04   11.02   16.62   8.06 3.89      47   36.62    3942   28.16   15903    1.13    2.97
  48051  396638 20240523 90522   11.99   11.98   16.32   7.89 1.00      12   36.60    3966   28.35   16015    0.44    2.22
  48038  396650 20240523 90625   12.92   12.93   16.11   7.83 0.16       2   36.58    3983   28.49   16097    0.42    6.41
  48028  396652 20240523 90645   14.02   14.01   16.08   7.83 0.12       1   36.58    3985   28.51   16107    0.36    6.49
