# VERTIKAAL 10 M.C.ECOS 8 VERTIKAAL
* 23-05-2024 11:31:33
#X: 37420 - Y: 393840
#00 DONARLOCATIE: VTS-08
#01 MEETPUNT: 1
#08 WAARNEMER(S): bernaards
@ par1.dat
## TLU        oC <-->
## LUCHTDK    hPa <1014>
## WINDSHD    m/s <9999.9>
## WINDRTG    gradn <279>
## BEWKGD     /8 <6>

~     X       Y    DATUM   TIJD SENSHTE   Echms       T     pH   O2     %O2   GELBH   GEL20  SALNTT     CL- CHLFRFU TROEBFN
  37420  393840 20240523 113141    1.07    1.08   16.43   8.31 8.25      98   32.71    3536   24.96   14068    3.71    1.02
  37417  393844 20240523 113225    1.94    1.96   16.19   8.32 8.45     100   32.58    3541   25.01   14092    4.45    1.08
  37417  393844 20240523 113335    2.99    3.00   15.65   8.28 7.75      91   32.47    3572   25.25   14233    5.16    1.17
  37417  393843 20240523 113555    3.97    3.98   16.76   8.15 5.11      62   34.72    3725   26.44   14915    2.52    0.73
  37418  393842 20240523 113710    5.04    5.03   16.80   8.10 4.24      51   35.71    3828   27.26   15385    0.55    0.41
  37411  393844 20240523 113749    5.96    5.96   16.44   8.10 3.98      48   35.67    3854   27.46   15505    0.42    0.39
  37407  393844 20240523 113820    6.97    6.98   16.23   8.09 3.78      45   35.51    3856   27.48   15515    0.39    0.57
  37405  393841 20240523 113849    7.95    7.95   15.67   8.10 3.68      44   35.13    3862   27.53   15547    0.37    0.42
  37407  393839 20240523 113913    9.05    9.05   15.25   8.11 3.74      44   34.86    3870   27.59   15584    0.27    0.38
  37411  393834 20240523 113959    9.95    9.97   14.77   8.14 4.15      49   34.44    3866   27.56   15567    0.16    0.41
  37411  393837 20240523 114048   10.98   10.97   14.24   8.16 4.41      51   34.07    3871   27.61   15595    0.15    0.36
  37411  393837 20240523 114107   12.00   12.04   14.07   8.16 4.43      51   33.77    3852   27.46   15511    0.14    0.45
  37410  393834 20240523 114128   12.95   12.98   13.89   8.16 4.42      51   33.59    3848   27.43   15493    0.18    0.50
  37411  393842 20240523 114158   13.98   13.98   13.61   8.15 4.29      49   33.36    3846   27.41   15484    0.21    0.44
  37409  393843 20240523 114224   15.00   15.02   13.38   8.15 4.25      48   33.11    3838   27.35   15450    0.13    0.60
  37409  393841 20240523 114243   16.00   15.99   13.31   8.15 4.22      48   33.06    3839   27.35   15451    0.13    0.68
  37410  393840 20240523 114310   16.96   16.96   13.19   8.15 4.16      47   32.95    3837   27.34   15445    0.14    0.63
  37412  393839 20240523 114336   18.00   18.02   13.14   8.14 4.10      46   32.89    3835   27.33   15436    0.18    0.61
