# VERTIKAAL 16 M.C.ECOS 8 VERTIKAAL
* 23-05-2024 13:15:10
#X: 33144 - Y: 400224
#00 DONARLOCATIE: VTS-02
#01 MEETPUNT: 1
#08 WAARNEMER(S): bernaards
@ par1.dat
## TLU        oC <-->
## LUCHTDK    hPa <1015>
## WINDSHD    m/s <9999.9>
## WINDRTG    gradn <279>
## BEWKGD     /8 <0>

~     X       Y    DATUM   TIJD SENSHTE   Echms       T     pH   O2     %O2   GELBH   GEL20  SALNTT     CL- CHLFRFU TROEBFN
  33144  400224 20240523 131524    1.07    1.08   16.91   8.34 8.23      98   32.58    3484   24.56   13835    1.68    0.75
  33137  400233 20240523 131608    2.02    2.03   16.84   8.33 7.93      95   32.58    3489   24.60   13857    1.98    0.78
  33145  400236 20240523 131717    2.98    2.98   15.39   8.26 6.90      80   32.10    3552   25.10   14146    2.97    0.89
  33142  400231 20240523 131814    3.99    3.99   15.12   8.26 6.78      79   31.98    3561   25.17   14188    2.93    0.97
  33145  400233 20240523 131935    5.03    5.03   12.85   8.19 5.77      64   31.09    3649   25.87   14597    0.60    0.99
  33149  400232 20240523 132009    5.98    5.99   12.66   8.19 5.61      62   31.02    3658   25.94   14637    0.32    0.82
  33151  400227 20240523 132045    7.05    7.07   12.94   8.20 5.48      61   31.42    3681   26.12   14742    0.24    0.56
  33153  400226 20240523 132114    7.97    7.96   12.97   8.19 5.32      59   31.56    3695   26.22   14801    0.19    0.61
  33156  400225 20240523 132138    8.97    8.99   13.21   8.19 5.22      58   31.75    3696   26.23   14805    0.24    0.61
  33159  400220 20240523 132225   10.05   10.04   13.74   8.18 4.83      55   32.60    3747   26.63   15036    0.20    0.59
  33165  400216 20240523 132303   11.00   10.98   13.83   8.17 4.63      53   32.79    3762   26.74   15099    0.09    0.47
  33163  400207 20240523 132354   11.99   12.00   13.79   8.16 4.42      50   32.78    3764   26.77   15112    0.17    0.44
  33161  400206 20240523 132412   13.02   13.04   13.78   8.15 4.36      50   32.78    3764   26.77   15113    0.16    0.35
