# VERTIKAAL 17 M.C.ECOS 8 VERTIKAAL
* 23-05-2024 13:28:17
#X: 33225 - Y: 400548
#00 DONARLOCATIE: VTS-01
#01 MEETPUNT: 1
#08 WAARNEMER(S): bernaards
@ par1.dat
## TLU        oC <-->
## LUCHTDK    hPa <1015>
## WINDSHD    m/s <9999.9>
## WINDRTG    gradn <279>
## BEWKGD     /8 <0>

~     X       Y    DATUM   TIJD SENSHTE   Echms       T     pH   O2     %O2   GELBH   GEL20  SALNTT     CL- CHLFRFU TROEBFN
  33225  400548 20240523 132826    1.05    1.05   17.03   8.33 8.18      98   32.67    3484   24.56   13831    1.31    0.78
  33231  400549 20240523 132848    1.97    1.97   16.99   8.33 8.20      98   32.66    3486   24.57   13841    1.72    0.78
  33230  400547 20240523 132908    3.08    3.09   16.92   8.34 8.24      99   32.60    3485   24.57   13840    2.27    0.78
  33223  400552 20240523 133015    4.02    4.02   14.50   8.21 5.97      68   31.45    3552   25.10   14150    2.78    1.23
  33223  400552 20240523 133044    4.98    4.98   14.47   8.22 6.43      74   31.79    3593   25.42   14336    2.90    1.20
  33231  400555 20240523 133151    5.96    5.96   12.75   8.19 5.71      63   30.98    3646   25.84   14583    0.57    0.99
  33235  400548 20240523 133249    6.95    6.96   12.86   8.19 5.35      59   31.41    3687   26.16   14767    0.20    0.61
  33223  400541 20240523 133329    8.02    8.05   13.38   8.18 5.07      57   32.10    3722   26.44   14923    0.20    0.55
  33225  400538 20240523 133404    9.04    9.07   13.58   8.18 4.92      56   32.37    3736   26.54   14983    0.14    0.54
  33229  400528 20240523 133450   10.04   10.05   13.74   8.17 4.71      53   32.64    3752   26.67   15054    0.18    0.48
  33217  400534 20240523 133521   11.07   11.09   13.74   8.16 4.52      51   32.70    3759   26.73   15090    0.15    0.44
  33210  400539 20240523 133545   12.02   12.04   13.76   8.16 4.46      51   32.72    3760   26.73   15091    0.18    0.42
  33204  400537 20240523 133620   13.07   13.08   13.75   8.15 4.31      49   32.76    3765   26.77   15116    0.24    0.47
  33204  400534 20240523 133641   14.09   14.12   13.73   8.15 4.23      48   32.74    3765   26.77   15115    0.16    0.26
  33211  400533 20240523 133704   14.96   14.94   13.71   8.14 4.17      47   32.73    3765   26.77   15116    0.14    0.29
  33213  400533 20240523 133736   16.07   16.06   13.68   8.13 4.05      46   32.71    3765   26.77   15116    0.15    0.56
  33214  400532 20240523 133807   17.00   17.01   13.64   8.12 3.89      44   32.67    3765   26.77   15117    0.16    5.92
