# VERTIKAAL 6 M.C.ECOS 8 VERTIKAAL
* 23-05-2024 09:53:54
#X: 42855 - Y: 397339
#00 DONARLOCATIE: VTS-12
#01 MEETPUNT: 1
#08 WAARNEMER(S): bernaards
@ par1.dat
## TLU        oC <-->
## LUCHTDK    hPa <1014>
## WINDSHD    m/s <9999.9>
## WINDRTG    gradn <279>
## BEWKGD     /8 <7>

~     X       Y    DATUM   TIJD SENSHTE   Echms       T     pH   O2     %O2   GELBH   GEL20  SALNTT     CL- CHLFRFU TROEBFN
  42855  397339 20240523 95402    1.02    1.03   17.75   8.28 7.57      91   31.49    3305   23.17   13034    1.12    0.89
  42850  397344 20240523 95440    2.08    2.10   17.75   8.28 7.52      91   31.54    3311   23.21   13058    0.94    0.81
  42851  397343 20240523 95459    3.11    3.12   17.75   8.28 7.42      90   31.55    3311   23.21   13060    1.05    0.85
  42848  397324 20240523 95557    3.96    3.96   17.80   8.27 7.37      89   31.80    3334   23.39   13161    0.95    0.71
  42839  397310 20240523 95641    5.03    5.03   17.99   8.27 7.28      89   32.44    3387   23.80   13395    0.99    0.63
  42846  397315 20240523 95806    6.00    6.01   17.49   8.19 5.93      73   35.31    3728   26.47   14928    0.55    0.73
  42912  397319 20240523 100005    7.09    7.09   17.30   8.17 5.60      68   35.77    3792   26.97   15218    0.40    0.88
  42876  397309 20240523 100113    8.01    8.01   17.21   8.15 5.35      65   35.90    3814   27.14   15317    0.47    0.84
  42870  397311 20240523 100134    9.07    9.07   17.18   8.16 5.35      65   35.97    3824   27.23   15365    0.33    1.00
  42861  397317 20240523 100252   10.05   10.06   17.08   8.13 4.95      60   36.01    3837   27.32   15421    0.38    0.70
  42862  397318 20240523 100338   10.95   10.96   16.99   8.13 4.71      58   36.04    3847   27.41   15471    0.56    0.91
  42868  397322 20240523 100431   11.97   11.95   16.80   8.10 4.19      51   36.11    3871   27.59   15578    0.39    0.78
  42859  397333 20240523 100533   12.99   12.98   16.50   8.04 3.15      38   36.21    3908   27.89   15750    0.21    0.92
