# VERTIKAAL 15 M.S. IJSSELMEER
* 13-05-2025 14:17:49
#X: 46250 - Y: 396900
#00 DONARLOCATIE: VTS-15
#01 MEETPUNT: 1
#08 WAARNEMER(S): bernaards
@ par1.dat

~     X       Y    DATUM   TIJD       T   GELBH     %O2      pH SENSHTE CHLFRFU TROEBHFNU  CHLPHL  SALNTT     CL-   DICHT      O2   GELDHD
  46250  396900 20250513 141803   17.50   38.45     104    8.28    0.98    0.42    0.75    0.99   29.08   16434   20.90    8.45    4058
  46250  396900 20250513 141837   17.48   38.43     104    8.28    2.02    0.65    0.84    2.02   29.07   16430   20.90    8.45    4058
  46250  396900 20250513 141901   17.41   38.37     103    8.28    3.15    0.78    0.86    2.57   29.07   16430   20.92    8.43    4058
  46250  396900 20250513 141921   17.41   38.38     103    8.28    4.03    0.83    0.77    2.81   29.08   16433   20.92    8.43    4058
  46250  396900 20250513 142037   15.87   37.52      86    8.23    5.02    0.78    1.10    2.60   29.47   16665   21.57    7.21    4107
