# VERTIKAAL 17 M.S. IJSSELMEER
* 13-05-2025 14:44:49
#X: 49200 - Y: 395850
#00 DONARLOCATIE: VTS-17
#01 MEETPUNT: 1
#08 WAARNEMER(S): bernaards
@ par1.dat

~     X       Y    DATUM   TIJD       T   GELBH     %O2      pH SENSHTE CHLFRFU TROEBHFNU  CHLPHL  SALNTT     CL-   DICHT      O2   GELDHD
  49200  395850 20250513 144522   16.91   39.25     107    8.32    1.01    0.11    0.63   -0.35   30.19   17077   21.88    8.74    4197
  49200  395850 20250513 144557   16.91   39.25     106    8.32    2.07    0.29    0.53    0.44   30.20   17081   21.89    8.70    4198
  49200  395850 20250513 144633   16.87   39.20     106    8.32    3.07    0.47    0.62    1.23   30.19   17074   21.89    8.69    4196
  49200  395850 20250513 144658   16.89   39.22     106    8.32    3.97    0.41    0.52    0.97   30.18   17070   21.88    8.69    4195
  49200  395850 20250513 144720   16.86   39.21     106    8.32    5.06    0.39    0.60    0.86   30.19   17080   21.90    8.70    4198
  49200  395850 20250513 144738   16.40   38.93     105    8.32    5.93    0.60    0.67    1.79   30.31   17151   22.09    8.70    4212
  49200  395850 20250513 144816   16.02   38.70     100    8.30    6.95    0.48    0.62    1.29   30.39   17194   22.24    8.34    4221
  49200  395850 20250513 144902   15.78   38.55      95    8.29    7.93    0.21    0.76    0.10   30.44   17228   22.33    7.96    4228
  49200  395850 20250513 144921   15.71   38.57      95    8.29    8.97    0.20    0.67    0.07   30.51   17270   22.40    7.91    4237
