# VERTIKAAL 6 M.C.ECOS 6 VERTIKAAL
* 15-11-2024 10:52:25
#X: 71700 - Y: 409500
#00 DONARLOCATIE: ZTS-16
#01 MEETPUNT: 1
#08 WAARNEMER(S): bernaards
@ par6.dat
## TLU        oC <-->
## LUCHTDK    hPa <1029>
## WINDSHD    m/s <-->
## WINDRTG    gradn <-->
## BEWKGD     /8 <8>

~     X       Y    DATUM   TIJD SENSHTE   Echms       T     pH   O2     %O2   GELBH   GEL20  SALNTT     CL- CHFLYSI  TURBID
  71700  409500 20241115 105233    1.09   20.67   10.61   8.09 10.3      92    1.14     142    0.80     340    0.86    0.72
  71700  409500 20241115 105252    1.96   19.40   10.59   8.09 10.3      92    1.14     142    0.80     341    0.77    0.69
  71700  409500 20241115 105313    3.02   17.83   10.57   8.09 10.3      92    1.15     142    0.80     343    0.60    0.61
  71700  409500 20241115 105330    4.03   17.29   10.56   8.09 10.3      92    1.15     143    0.80     344    0.69    0.58
  71700  409500 20241115 105344    4.95   17.90   10.55   8.08 10.3      92    1.15     143    0.80     344    0.72    0.52
  71700  409500 20241115 105404    6.07   15.76   10.53   8.09 10.3      91    1.15     143    0.81     344    0.54    0.60
  71700  409500 20241115 105504    7.01   14.11   11.21   7.97 9.46      85    1.53     186    1.07     495    0.44    0.68
  71700  409500 20241115 105605    7.95   14.01   11.07   7.91 7.35      66    1.39     170    0.97     438    0.66    0.81
  71700  409500 20241115 105624    9.15   11.30   11.65   7.85 8.29      76    1.65     200    1.14     542    0.52    0.92
  71700  409500 20241115 105645   10.02   10.95   11.30   7.79 7.69      70    1.82     221    1.27     617    0.54    0.81
  71700  409500 20241115 105739   11.06   10.60   10.93   7.87 8.76      79    1.87     230    1.33     648    0.47    0.95
  71700  409500 20241115 105757   11.97    8.14   10.95   7.88 8.86      80    2.00     246    1.42     703    0.41    0.99
  71700  409500 20241115 105829   12.96    7.20   10.94   7.89 8.98      81    2.08     256    1.48     738    0.50    0.99
  71700  409500 20241115 105855   14.05    6.25   10.92   7.88 8.98      81    2.14     264    1.53     751    0.45    1.03
  71700  409500 20241115 105928   15.00    4.86   10.83   7.91 9.15      82    2.18     268    1.56     767    0.46    0.93
  71700  409500 20241115 110006   16.00    4.09   10.73   7.95 9.61      86    2.20     271    1.58     777    0.54    0.81
  71700  409500 20241115 110040   16.99    2.90   10.78   7.94 9.52      85    2.23     275    1.60     789    0.56    0.85
  71700  409500 20241115 110107   18.00    2.39   10.80   7.93 9.46      85    2.26     279    1.63     803    0.48    0.92
  71700  409500 20241115 110127   18.93    2.64   10.80   7.92 9.43      85    2.31     285    1.67     825    0.42    0.78
  71700  409500 20241115 110156   19.97    1.59   10.82   7.91 9.31      84    2.34     288    1.68     835    0.51    0.93
  71700  409500 20241115 110326   20.94    0.75   10.95   7.76 7.88      71    2.42     298    1.74     869    0.50    0.83
