# VERTIKAAL 5 M.C.ECOS 6 VERTIKAAL
* 14-11-2024 10:47:47
#X: 86060 - Y: 411520
#00 DONARLOCATIE: ZTS-01
#01 MEETPUNT: 1
#08 WAARNEMER(S): bernaards
@ par5.dat
## TLU        oC <-->
## LUCHTDK    hPa <1029>
## WINDSHD    m/s <-->
## WINDRTG    gradn <-->
## BEWKGD     /8 <8>

~     X       Y    DATUM   TIJD SENSHTE   Echms       T     pH   O2     %O2   GELBH   GEL20  SALNTT     CL- CHFLYSI  TURBID
  86060  411520 20241114 104755    1.05   10.79   11.13   8.07 10.2      92    0.50      61    0.33      98    0.37    2.13
  86060  411520 20241114 104821    1.98    9.75   11.05   8.06 10.2      92    0.53      65    0.36     109    0.39    2.04
  86060  411520 20241114 104849    3.08    9.00   11.09   8.06 10.2      92    0.52      63    0.35     104    0.38    2.01
  86060  411520 20241114 104912    3.94    8.56   11.08   8.06 10.2      92    0.52      64    0.35     105    0.49    2.10
  86060  411520 20241114 104933    5.05    6.96   11.01   8.05 10.2      92    0.55      67    0.37     113    0.42    2.06
  86060  411520 20241114 104948    6.04    5.76   11.01   8.05 10.2      92    0.55      68    0.37     115    0.39    2.17
  86060  411520 20241114 105001    7.06    4.79   10.99   8.05 10.2      92    0.56      69    0.38     118    0.43    2.20
  86060  411520 20241114 105016    8.00    3.88   10.98   8.05 10.2      92    0.57      70    0.38     120    0.47    2.38
  86060  411520 20241114 105034    8.98    2.84   10.98   8.06 10.2      92    0.57      70    0.39     121    0.41    2.59
  86060  411520 20241114 105052   10.00    1.71   10.98   8.05 10.2      92    0.58      71    0.39     122    0.47    2.97
  86060  411520 20241114 105106   10.98    0.75   10.98   8.05 10.2      92    0.58      71    0.39     123    0.45    3.15
