# VERTIKAAL 3 M.C.ECOS 6 VERTIKAAL
* 05-08-2024 11:07:41
#X: 33514 - Y: 400845
#00 DONARLOCATIE: VTS-100
#01 MEETPUNT: 1
#08 WAARNEMER(S): Hofman
@ par1.dat
## LUCHTDK    hPa <1014>
## WINDSHD    m/s <-->
## WINDRTG    gradn <-->
## BEWKGD     /8 <4>

~     X       Y    DATUM   TIJD SENSHTE   Echms       T     pH   O2     %O2   GELBH   GEL20  SALNTT     CL- CHFLYSI  TURBID
  33514  400845 20240805 110756    0.92   15.69   21.61   8.02 7.70     102   39.45    3814   27.13   15293    3.44    1.18
  33514  400845 20240805 110818    1.95    0.00   21.60   8.01 7.57     101   39.44    3814   27.13   15295    4.21    1.13
  33514  400845 20240805 110838    2.94   13.55   21.60   8.02 7.65     102   39.46    3816   27.14   15302    4.02    1.16
  33514  400845 20240805 110914    4.11   12.53   20.93   7.78 4.72      62   39.04    3829   27.25   15364    2.74    0.92
  33514  400845 20240805 110952    4.98   11.80   21.19   7.87 5.88      78   39.21    3824   27.21   15339    3.23    0.91
  33514  400845 20240805 111159    6.01   10.74   19.67   7.42 0.96      12   38.28    3855   27.46   15490    0.32    0.49
  33514  400845 20240805 111233    6.98    9.84   19.46   7.42 0.78      10   38.16    3860   27.50   15514    0.27    0.40
  33514  400845 20240805 111254    8.02    8.74   19.33   7.42 0.71       9   38.03    3858   27.48   15504    0.25    0.38
  33514  400845 20240805 111341    8.96    7.93   19.07   7.41 0.61       8   37.81    3856   27.47   15500    0.26    0.44
  33514  400845 20240805 111402   10.12    6.75   19.11   7.42 0.57       7   37.89    3862   27.52   15525    0.29    0.35
  33514  400845 20240805 111418   10.97    5.90   19.12   7.42 0.58       7   37.95    3867   27.56   15548    0.31    0.33
  33514  400845 20240805 111439   12.23    4.64   19.07   7.43 0.55       7   37.96    3871   27.59   15569    0.23    0.29
  33514  400845 20240805 111546   12.92    3.95   18.56   7.44 0.25       3   37.49    3866   27.55   15547    0.19    0.49
  33514  400845 20240805 111613   13.96    2.93   18.18   7.44 0.22       3   37.15    3863   27.53   15538    0.21    0.72
  33514  400845 20240805 111658   14.90    1.99   17.33   7.47 0.21       3   36.39    3856   27.47   15507    0.30    1.00
  33514  400845 20240805 111716   16.10    0.79   15.83   7.40 0.20       2   35.30    3867   27.57   15567    0.48    3.60
