# VERTIKAAL 16 M.C.ECOS 8 VERTIKAAL
* 03-03-2025 17:51:05
#X: 48050 - Y: 396610
#00 DONARLOCATIE: VTS-16
#01 MEETPUNT: 1
#08 WAARNEMER(S): bernaards
@ par1.dat
## TLU        oC <-->
## LUCHTDK    hPa <1029>
## WINDSHD    m/s <-->
## WINDRTG    gradn <-->
## BEWKGD     /8 <0>

~     X       Y    DATUM   TIJD SENSHTE   Echms       T     pH   O2     %O2   GELBH   GEL20  SALNTT     CL- CHLFRFU TROEBFN
  48050  396610 20250303 175118    0.96   14.49    6.85   8.45 13.2     125   25.16    3430   24.20   13648    0.34    1.01
  48050  396610 20250303 175203    2.00   13.55    6.78   8.44 13.0     124   25.25    3448   24.34   13730    0.35    1.12
  48050  396610 20250303 175253    3.03   12.39    6.29   8.33 12.1     115   26.98    3733   26.56   15008    0.35    1.30
  48050  396610 20250303 175356    3.90   11.44    5.80   8.23 11.5     110   28.39    3979   28.50   16130    0.38    2.03
  48050  396610 20250303 175421    5.04   10.13    5.76   8.22 11.4     108   28.53    4004   28.69   16243    0.46    2.12
  48050  396610 20250303 175434    6.13    9.06    5.77   8.21 11.3     108   28.60    4013   28.77   16285    0.42    2.26
  48050  396610 20250303 175500    7.13    7.99    5.73   8.20 11.3     108   28.66    4024   28.85   16336    0.38    2.24
  48050  396610 20250303 175517    8.04    7.14    5.73   8.20 11.2     107   28.67    4027   28.87   16347    0.35    2.39
  48050  396610 20250303 175542    8.97    6.10    5.73   8.18 11.1     107   28.76    4039   28.97   16402    0.38    2.34
  48050  396610 20250303 175557   10.02    5.03    5.70   8.19 11.1     106   28.78    4045   29.02   16432    0.25    2.65
  48050  396610 20250303 175611   11.14    3.91    5.68   8.18 11.1     106   28.80    4049   29.06   16452    0.38    2.54
  48050  396610 20250303 175630   12.04    3.01    5.69   8.18 11.0     105   28.82    4052   29.08   16465    0.40    2.45
  48050  396610 20250303 175645   13.04    2.23    5.68   8.18 11.0     105   28.86    4057   29.12   16489    0.36    2.64
  48050  396610 20250303 175706   14.06    1.03    5.68   8.17 10.9     104   28.92    4066   29.18   16527    0.72    2.23
