# VERTIKAAL 3 M.C.ECOS 8 VERTIKAAL
* 03-03-2025 14:22:42
#X: 33887 - Y: 398893
#00 DONARLOCATIE: VTS-03
#01 MEETPUNT: 1
#08 WAARNEMER(S): bernaards
@ par1.dat
## TLU        oC <-->
## LUCHTDK    hPa <1030>
## WINDSHD    m/s <-->
## WINDRTG    gradn <-->
## BEWKGD     /8 <0>

~     X       Y    DATUM   TIJD SENSHTE   Echms       T     pH   O2     %O2   GELBH   GEL20  SALNTT     CL- CHLFRFU TROEBFN
  33887  398893 20250303 142250    1.01   22.07    6.61   8.35 12.1     114   24.90    3416   24.09   13589    0.25    0.91
  33887  398893 20250303 142318    2.05   21.94    6.57   8.35 12.1     114   24.90    3420   24.12   13606    0.33    0.91
  33887  398893 20250303 142332    3.01   21.14    6.57   8.34 12.1     114   25.00    3434   24.23   13669    0.33    0.87
  33887  398893 20250303 142449    3.96   20.00    6.47   8.29 11.4     108   25.20    3470   24.51   13827    0.30    0.90
  33887  398893 20250303 142608    5.02   14.50    6.28   8.12 10.2      96   26.25    3633   25.78   14560    0.34    0.91
  33887  398893 20250303 142716    6.03   14.35    6.13   8.04 9.27      87   26.53    3686   26.20   14800    0.26    0.98
  33887  398893 20250303 142809    7.08   10.91    5.97   8.00 8.88      84   26.64    3717   26.44   14940    0.25    0.96
  33887  398893 20250303 142913    7.99    1.91    5.71   8.05 9.37      88   26.58    3735   26.58   15021    0.20    0.99
  33887  398893 20250303 143212    9.00    8.69    5.44   8.14 10.3      96   26.53    3755   26.74   15113    0.30    0.93
  33887  398893 20250303 143254   10.06   13.28    5.42   8.15 10.4      97   26.56    3761   26.78   15141    0.17    0.84
  33887  398893 20250303 143316   10.96    9.24    5.45   8.15 10.4      97   26.61    3765   26.82   15159    0.20    0.88
  33887  398893 20250303 143334   11.96   10.78    5.41   8.15 10.4      97   26.64    3773   26.88   15197    0.24    0.90
  33887  398893 20250303 143353   12.92    9.18    5.30   8.15 10.4      97   26.64    3785   26.97   15250    0.28    0.92
  33887  398893 20250303 143431   14.13    8.31    5.25   8.13 10.3      96   26.64    3789   27.00   15267    0.23    0.86
  33887  398893 20250303 143447   15.00    7.44    5.26   8.13 10.3      96   26.65    3791   27.02   15276    0.24    0.89
  33887  398893 20250303 143501   15.99    6.89    5.27   8.14 10.3      96   26.67    3792   27.03   15282    0.21    1.00
  33887  398893 20250303 143521   16.89    6.13    5.27   8.14 10.3      96   26.68    3793   27.03   15285    0.24    1.01
  33887  398893 20250303 143540   18.01    5.50    5.30   8.14 10.3      96   26.70    3793   27.04   15288    0.18    0.95
  33887  398893 20250303 143601   18.95    4.88    5.30   8.14 10.3      96   26.71    3794   27.05   15291    0.22    1.04
  33887  398893 20250303 143618   19.96    4.04    5.34   8.14 10.3      96   26.74    3795   27.05   15296    0.18    0.97
  33887  398893 20250303 143640   21.02    2.94    5.36   8.14 10.3      97   26.77    3796   27.06   15301    0.22    1.01
  33887  398893 20250303 143654   21.92    2.00    5.37   8.14 10.3      97   26.78    3797   27.07   15303    0.24    1.13
  33887  398893 20250303 143714   22.77    1.05    5.37   8.14 10.3      97   26.77    3797   27.07   15303    0.18    1.01
