# VERTIKAAL 14 M.C.ECOS 8 VERTIKAAL
* 03-03-2025 17:28:31
#X: 45349 - Y: 396431
#00 DONARLOCATIE: VTS-14
#01 MEETPUNT: 1
#08 WAARNEMER(S): bernaards
@ par1.dat
## TLU        oC <-->
## LUCHTDK    hPa <1029>
## WINDSHD    m/s <-->
## WINDRTG    gradn <-->
## BEWKGD     /8 <0>

~     X       Y    DATUM   TIJD SENSHTE   Echms       T     pH   O2     %O2   GELBH   GEL20  SALNTT     CL- CHLFRFU TROEBFN
  45349  396431 20250303 172857    1.06    9.70    7.30   8.42 12.8     122   25.34    3415   24.08   13578    0.34    1.09
  45349  396431 20250303 172951    2.08    8.88    6.84   8.41 12.8     121   25.13    3428   24.18   13639    0.34    1.04
  45349  396431 20250303 173029    3.00    7.68    6.62   8.36 12.4     117   25.55    3505   24.78   13983    0.35    1.05
  45349  396431 20250303 173105    4.04    6.56    6.29   8.30 11.9     114   27.67    3828   27.30   15438    0.37    1.38
  45349  396431 20250303 173136    5.00    5.91    5.97   8.24 11.7     112   28.39    3962   28.36   16051    0.31    1.47
  45349  396431 20250303 173228    6.02    5.08    5.84   8.20 11.3     108   28.51    3992   28.60   16191    0.29    1.62
  45349  396431 20250303 173305    6.94    4.76    5.81   8.20 11.0     105   28.53    3998   28.65   16218    0.26    1.57
  45349  396431 20250303 173321    8.07    3.89    5.80   8.20 11.0     105   28.54    4000   28.67   16227    0.24    1.69
  45349  396431 20250303 173340    9.03    3.04    5.79   8.19 10.9     105   28.54    4002   28.68   16233    0.25    1.57
  45349  396431 20250303 173353   10.01    0.00    5.78   8.19 10.9     104   28.55    4003   28.69   16240    0.30    1.70
  45349  396431 20250303 173413   11.01    0.00    5.78   8.19 10.9     104   28.55    4004   28.70   16246    0.34    1.62
