# VERTIKAAL 5 M.C.ECOS 8 VERTIKAAL
* 03-03-2025 14:52:40
#X: 35445 - Y: 397423
#00 DONARLOCATIE: VTS-05
#01 MEETPUNT: 1
#08 WAARNEMER(S): bernaards
@ par1.dat
## TLU        oC <-->
## LUCHTDK    hPa <1030>
## WINDSHD    m/s <-->
## WINDRTG    gradn <-->
## BEWKGD     /8 <0>

~     X       Y    DATUM   TIJD SENSHTE   Echms       T     pH   O2     %O2   GELBH   GEL20  SALNTT     CL- CHLFRFU TROEBFN
  35445  397423 20250303 145249    1.00   14.63    6.89   8.33 11.8     112   24.91    3392   23.90   13480    0.31    1.06
  35445  397423 20250303 145347    2.04   10.78    6.91   8.34 12.0     114   24.95    3397   23.94   13501    0.35    0.98
  35445  397423 20250303 145435    3.00    9.80    6.72   8.33 12.8     122   25.14    3439   24.27   13690    0.34    1.00
  35445  397423 20250303 145548    4.09    6.76    6.24   8.15 10.4      98   26.19    3628   25.74   14537    0.46    1.01
  35445  397423 20250303 145632    5.03   10.23    5.68   8.13 10.0      94   26.82    3771   26.86   15184    0.37    0.98
  35445  397423 20250303 145759    6.01    9.05    5.32   8.19 11.0     103   27.18    3859   27.55   15585    0.21    1.07
  35445  397423 20250303 145846    7.03    7.03    5.03   8.17 10.9     102   27.03    3868   27.63   15628    0.26    1.05
  35445  397423 20250303 145902    7.88    5.43    4.99   8.17 10.9     102   27.03    3872   27.66   15644    0.22    1.07
  35445  397423 20250303 145926    8.93    2.96    4.95   8.16 10.9     101   27.03    3876   27.69   15663    0.22    0.99
  35445  397423 20250303 145959    9.63    0.00    4.98   8.16 10.8     100   27.06    3878   27.71   15674    0.26    1.49
