# VERTIKAAL 8 M.C.ECOS 8 VERTIKAAL
* 02-05-2025 11:00:57
#X: 59310 - Y: 414130
#00 DONARLOCATIE: GTS-13
#01 MEETPUNT: 1
#08 WAARNEMER(S): Hartman
@ par1.dat
## TLU        oC <-->
## LUCHTDK    hPa <1014>
## WINDSHD    m/s <-->
## WINDRTG    gradn <-->
## BEWKGD     /8 <4>

~     X       Y    DATUM   TIJD SENSHTE   Echms       T     pH   O2     %O2   GELBH   GEL20  SALNTT     CL- CHLFRFU TROEBFN
  59310  414130 20250502 110139    1.02   17.58   18.93   8.50 10.8     139   39.64    4056   29.05   16413    0.61    0.56
  59310  414130 20250502 110226    2.00   16.58   18.74   8.51 11.2     143   39.46    4054   29.04   16406    1.10    0.74
  59310  414130 20250502 110253    2.98   15.54   17.48   8.50 11.3     141   38.29    4043   28.96   16363    1.71    0.80
  59310  414130 20250502 110345    3.98   14.44   16.38   8.43 10.3     125   37.37    4043   28.96   16370    2.59    0.98
  59310  414130 20250502 110500    4.98   13.35   14.70   8.34 9.27     109   35.96    4042   28.96   16374    1.61    0.64
  59310  414130 20250502 110538    5.98   12.69   13.85   8.30 8.78     102   35.29    4046   29.00   16398    2.01    0.71
  59310  414130 20250502 110617    7.03   11.65   13.24   8.27 8.57      98   34.84    4052   29.04   16427    2.33    0.63
  59310  414130 20250502 110759    8.02   10.58   12.47   8.17 7.39      83   34.31    4064   29.14   16488    2.06    0.64
  59310  414130 20250502 110910    9.03    9.75   12.66   8.23 7.86      89   34.71    4093   29.37   16619    2.02    0.67
  59310  414130 20250502 111040   10.01    8.78   11.55   8.13 6.63      73   33.79    4092   29.37   16620    1.36    0.60
  59310  414130 20250502 111133   11.01    7.70   11.21   8.11 6.29      69   33.49    4089   29.34   16606    1.12    0.78
  59310  414130 20250502 111148   11.99    6.73   11.15   8.12 6.31      69   33.47    4093   29.37   16624    1.04    0.71
  59310  414130 20250502 111306   13.01    5.48   10.94   8.09 5.96      65   33.31    4094   29.39   16633    1.78    0.87
  59310  414130 20250502 111346   13.95    4.64   10.91   8.11 6.06      66   33.30    4096   29.41   16643    0.98    0.90
  59310  414130 20250502 111428   15.08    3.40   10.87   8.13 6.26      68   33.28    4098   29.42   16650    0.64    0.91
  59310  414130 20250502 111454   16.05    2.33   10.86   8.13 6.26      68   33.28    4099   29.43   16657    0.49    0.87
  59310  414130 20250502 111537   16.96    1.40   10.87   8.13 6.19      67   33.30    4101   29.44   16664    0.90    0.90
  59310  414130 20250502 111612   17.98    0.75   10.97   8.13 6.13      67   33.44    4107   29.49   16693    0.86    1.04
