# VERTIKAAL 6 M.C.ECOS 8 VERTIKAAL
* 06-05-2025 10:33:35
#X: 50810 - Y: 419750
#00 DONARLOCATIE: GTS-21
#01 MEETPUNT: 1
#08 WAARNEMER(S): Hartman
@ par1.dat
## TLU        oC <-->
## LUCHTDK    hPa <1023>
## WINDSHD    m/s <-->
## WINDRTG    gradn <-->
## BEWKGD     /8 <1>

~     X       Y    DATUM   TIJD SENSHTE   Echms       T     pH   O2     %O2   GELBH   GEL20  SALNTT     CL- CHLFRFU TROEBHFNU
  50810  419750 20250506 103344    0.99    8.65   14.19   8.42 8.30      96   35.98    4094   29.37   16613    0.46    0.87
  50810  419750 20250506 103402    2.01    7.23   14.14   8.42 8.29      96   35.95    4094   29.38   16617    0.53    0.85
  50810  419750 20250506 103417    3.04    6.15   14.13   8.42 8.32      96   35.94    4094   29.38   16618    0.72    0.69
  50810  419750 20250506 103433    4.03    5.08   14.12   8.42 8.32      96   35.94    4095   29.38   16619    0.71    0.82
  50810  419750 20250506 103449    5.02    4.30   14.11   8.42 8.31      96   35.93    4095   29.38   16621    0.77    0.66
  50810  419750 20250506 103503    6.01    3.54   14.11   8.42 8.31      96   35.93    4095   29.38   16621    0.75    0.70
  50810  419750 20250506 103518    7.03    2.83   14.06   8.41 8.29      96   35.90    4095   29.38   16622    0.72    0.70
  50810  419750 20250506 103540    8.00    2.09   14.03   8.41 8.22      95   35.87    4095   29.38   16620    0.72    0.66
  50810  419750 20250506 103608    9.02    1.05   14.00   8.41 8.14      94   35.83    4094   29.38   16619    0.62    0.70
