# VERTIKAAL 1 Milieucontainer
* 20-08-2026 08:24:44
#X: 76881 - Y: 406226
#06 PROJECTCODE: ZTS-ATS-vertikalen
#00 DONARLOCATIE: ZTS-09
#08 WAARNEMER(S): Damen
#21 MEETGEBIED: Zeeland
#22 STARTPUNT: GTS29
#23 EINDPUNT: GTS21
#51 OPDRACHTGEVER: WVL
#52 BEHEERDER: Mobiel Meten
@ par1.dat

~     X       Y    DATUM   TIJD SENSHTE   Echms       T     pH   GELBH  GELDHD  SALNTT     CL- CHLFRFU  TROEBHFNU  PHYCOUGL
  76881  406226 20260820 82547    0.90      --   21.72   8.81    1.47     142    0.79     340    0.61       8.77      1.36
  76881  406226 20260820 82612    1.96      --   21.72   8.81    1.47     142    0.79     340    0.67       7.46      1.38
  76881  406226 20260820 82617    2.94      --   21.72   8.81    1.47     142    0.79     340    0.66       8.67      1.23
  76881  406226 20260820 82620    4.00      --   21.73   8.81    1.47     142    0.79     340    0.72       8.82      1.17
  76881  406226 20260820 82624    5.05      --   21.73   8.81    1.47     142    0.79     342    0.76       7.62      1.33
  76881  406226 20260820 82628    5.97      --   21.73   8.81    1.47     142    0.79     342    0.63       9.12      1.22
  76881  406226 20260820 82634    6.93      --   21.73   8.81    1.47     142    0.79     342    0.63       8.14      1.53
  76881  406226 20260820 82644    7.93      --   21.73   8.81    1.47     142    0.79     342    0.58       8.05      1.41
  76881  406226 20260820 82657    8.93      --   21.73   8.81    1.47     142    0.79     342    0.70       8.79      1.36
  76881  406226 20260820 82706    9.92      --   21.73   8.81    1.48     142    0.79     343    0.81       8.66      1.22
  76881  406226 20260820 82717   10.89      --   21.84   8.77    1.61     155    0.87     387    0.58       7.52      0.99
  76881  406226 20260820 82738   11.94      --   22.00   8.65    1.96     188    1.06     501    0.46       6.29      0.66
