
# VERTIKAAL 1 Milieucontainer
* 11-12-2025 09:06:44
#X: 86060 - Y: 411535
#06 PROJECTCODE: Vertikaal basis
#00 DONARLOCATIE: ZTS-01
#08 WAARNEMER(S): bernaards
#21 MEETGEBIED: Zeeland
#22 STARTPUNT: gts20
#23 EINDPUNT: gts1
#51 OPDRACHTGEVER: CIV
#52 BEHEERDER: MOBIELMETEN
@ par1.dat

~     X       Y    DATUM   TIJD SENSHTE   Echms       T     pH   O2     %O2   GELBH  GELDHD  SALNTT     CL- CHLFRFU  TROEBHFNU  PHYCOUGL
  86059  411535 20251211 90654    1.08   11.09    8.07   8.18 11.3      95    0.55      73    0.40     128    0.42       1.89     -0.80
  86059  411535 20251211 90708    2.08   10.17    8.09   8.18 11.3      95    0.55      73    0.40     127    0.47       1.74     -0.85
  86059  411535 20251211 90726    3.09    9.25    8.09   8.18 11.3      96    0.55      73    0.40     127    0.44       1.70     -0.86
  86059  411535 20251211 90741    4.07    8.26    8.10   8.18 11.3      96    0.55      72    0.40     127    0.44       1.68     -0.86
  86059  411535 20251211 90755    5.00    7.29    8.05   8.18 11.3      95    0.56      73    0.40     129    0.49       1.83     -0.73
  86059  411535 20251211 90813    5.96    6.50    8.05   8.18 11.3      95    0.55      73    0.40     129    0.36       1.78     -0.74
  86059  411535 20251211 90828    6.94    5.64    7.95   8.16 11.3      95    0.57      76    0.42     135    0.21       2.12     -0.81
  86059  411535 20251211 90841    7.96    4.74    7.92   8.14 11.3      95    0.59      78    0.43     142    0.24       2.36     -0.83
  86059  411535 20251211 90855    9.02    3.78    7.94   8.13 11.3      95    0.63      84    0.46     157    0.35       2.15     -0.80
  86059  411535 20251211 90909   10.09    2.44    8.06   8.13 11.3      95    0.65      86    0.48     165    0.27       2.09     -0.62
  86059  411535 20251211 90923   11.12    1.32    8.05   8.14 11.3      95    0.67      88    0.49     169    0.20       2.16     -0.86
  86059  411535 20251211 90936   11.97    0.46    7.87   8.12 11.2      94    0.66      88    0.49     169    0.26       2.75     -0.82
