# VERTIKAAL 18 Milieucontainer
* 11-12-2025 14:21:35
#X: 79305 - Y: 372451
#00 DONARLOCATIE: ZTS-46
#08 WAARNEMER(S): bernaards
@ par16.dat

~     X       Y    DATUM   TIJD SENSHTE   Echms       T     pH   GELBH  GELDHD  SALNTT     CL- CHLFRFU  TROEBHFNU  PHYCOUGL
  79305  372451 20251211 142207    1.06   15.29   10.15   7.83   12.38    1552   10.19    5682    0.27       3.49     -0.88
  79305  372451 20251211 142211    2.03   14.06   10.15   7.83   12.38    1552   10.19    5682    0.24       3.54     -0.97
  79305  372451 20251211 142213    3.11   12.92   10.15   7.83   12.38    1552   10.19    5682    0.28       3.56     -0.78
  79305  372451 20251211 142215    4.19   11.82   10.15   7.83   12.38    1552   10.19    5681    0.26       3.48     -0.93
  79305  372451 20251211 142216    4.96   11.02   10.15   7.83   12.38    1552   10.19    5682    0.27       3.49     -1.01
  79305  372451 20251211 142218    5.98   10.09   10.15   7.83   12.38    1552   10.19    5683    0.23       3.51     -0.63
  79305  372451 20251211 142220    7.11    9.00   10.15   7.83   12.38    1552   10.19    5684    0.29       3.59     -0.88
  79305  372451 20251211 142222    8.09    8.11   10.15   7.83   12.39    1552   10.19    5685    0.25       3.68     -0.86
  79305  372451 20251211 142224    9.17    6.99   10.15   7.83   12.39    1553   10.20    5689    0.21       3.97     -0.94
  79305  372451 20251211 142226   10.18    6.01   10.15   7.83   12.44    1559   10.24    5712    0.26       4.97     -0.77
  79305  372451 20251211 142227   10.98    5.21   10.15   7.83   12.48    1564   10.27    5730    0.21       5.72     -0.84
  79305  372451 20251211 142229   11.97    4.25   10.15   7.83   12.56    1574   10.34    5769    0.20       7.07     -0.93
  79305  372451 20251211 142231   13.00    3.22   10.14   7.83   12.69    1591   10.46    5839    0.29       9.78     -0.92
  79305  372451 20251211 142233   14.01    2.17   10.05   7.83   12.95    1627   10.71    5983    0.24      11.67     -0.88
  79305  372451 20251211 142235   14.95    1.17    9.90   7.82   13.31    1678   11.09    6191    0.29      12.68     -0.80
  79305  372451 20251211 142237   15.92    0.42    9.76   7.81   13.79    1745   11.57    6461    0.32      16.16     -0.87
