# VERTIKAAL 1 Milieucontainer
* 11-12-2025 08:15:11
#X: 77120 - Y: 406188
#06 PROJECTCODE: ZTS-ATS
#00 DONARLOCATIE: ZTS-09
#08 WAARNEMER(S): bernaards
#21 MEETGEBIED: Zeeland
#22 STARTPUNT: gts20
#23 EINDPUNT: gts1
#51 OPDRACHTGEVER: WVL
#52 BEHEERDER: Mobiel Meten
@ par1.dat
## LUCHTDK    hPa <1022>

~     X       Y    DATUM   TIJD SENSHTE   Echms       T     pH   GELBH  GELDHD  SALNTT     CL- CHLFRFU  TROEBHFNU  PHYCOUGL
  77120  406188 20251211 81517    1.03   13.54    7.70   8.25    1.03     137    0.78     326    0.42       1.02     -0.67
  77120  406188 20251211 81521    2.14   12.26    7.70   8.25    1.03     137    0.78     326    0.43       0.95     -0.76
  77120  406188 20251211 81523    3.00   11.48    7.70   8.25    1.03     137    0.78     326    0.35       1.11     -0.71
  77120  406188 20251211 81526    3.94   10.66    7.70   8.25    1.03     138    0.78     327    0.46       0.96     -0.73
  77120  406188 20251211 81530    5.00    9.32    7.70   8.25    1.04     138    0.78     329    0.41       1.02     -0.64
  77120  406188 20251211 81532    6.05    8.25    7.70   8.25    1.04     139    0.79     331    0.36       1.05     -0.78
  77120  406188 20251211 81534    7.07    7.17    7.70   8.25    1.05     140    0.79     336    0.35       0.99     -0.82
  77120  406188 20251211 81536    8.16    6.26    7.70   8.24    1.07     142    0.81     343    0.32       1.02     -0.68
  77120  406188 20251211 81538    9.14    5.16    7.70   8.24    1.09     146    0.82     354    0.28       0.89     -0.73
  77120  406188 20251211 81539    9.94    4.70    7.69   8.24    1.11     148    0.84     362    0.29       0.90     -0.79
  77120  406188 20251211 81542   10.97    3.55    7.67   8.24    1.12     150    0.85     369    0.29       0.94     -0.89
  77120  406188 20251211 81544   11.94    2.43    7.66   8.24    1.12     150    0.85     370    0.29       0.89     -0.80
  77120  406188 20251211 81547   13.05    1.13    7.63   8.24    1.14     152    0.87     377    0.29       0.97     -0.71
  77120  406188 20251211 81549   13.99    0.26    7.62   8.23    1.15     153    0.87     380    0.25       1.03     -0.81
