# VERTIKAAL 4 Roompot
* 28-08-2025 09:02:50
#X: 48043 - Y: 396625
#00 DONARLOCATIE: VTS-16
#08 WAARNEMER(S): bernaards
@ par1.dat
## LUCHTDK    hPa <1004>

~     X       Y    DATUM   TIJD SENSHTE   Echms       T     pH   O2     %O2   GELBH  GELDHD  SALNTT     CL- CHLFRFU    TROEBHFNU  PHYCOUGL
  48043  396625 20250828 90310    1.05   13.26   20.44   7.97 7.87     106   44.53    4411   31.91   18056    1.24      0.97     -0.84
  48043  396625 20250828 90325    2.11   12.40   20.45   7.97 7.93     107   44.53    4411   31.91   18056    1.21      1.01     -0.86
  48043  396625 20250828 90417    3.07   11.43   20.46   7.95 7.57     102   44.61    4418   31.96   18087    1.05      0.97     -0.96
  48043  396625 20250828 90437    4.00   10.51   20.51   7.94 7.52     102   44.74    4425   32.02   18120    0.87      0.91     -1.06
  48043  396625 20250828 90453    5.02    9.40   20.54   7.94 7.46     101   44.79    4428   32.04   18134    0.98      0.93     -1.02
  48043  396625 20250828 90519    6.01    8.44   20.58   7.91 7.25      98   44.89    4435   32.09   18164    0.75      1.04     -1.00
  48043  396625 20250828 90545    7.09    7.47   20.58   7.90 7.01      95   44.94    4439   32.13   18186    0.73      1.12     -0.96
  48043  396625 20250828 90559    8.03    6.55   20.58   7.90 6.97      95   44.95    4440   32.14   18189    0.68      1.30     -0.93
  48043  396625 20250828 90631    8.98    5.63   20.58   7.90 6.91      94   44.95    4441   32.14   18192    0.68      1.18     -1.03
  48043  396625 20250828 90652    9.97    4.68   20.58   7.89 6.92      94   44.95    4440   32.14   18191    0.65      1.54     -0.94
  48043  396625 20250828 90732   11.04    3.62   20.51   7.88 6.61      90   44.89    4441   32.14   18193    0.55      1.34     -1.00
  48043  396625 20250828 90748   12.00    2.77   20.53   7.88 6.63      90   44.91    4441   32.15   18195    0.56      1.37     -1.14
  48043  396625 20250828 90803   13.02    1.81   20.48   7.87 6.59      89   44.87    4441   32.15   18196    0.52      1.25     -1.04
  48043  396625 20250828 90826   13.91    0.97   20.48   7.87 6.51      88   44.87    4442   32.15   18197    0.42      1.30     -1.01
