# VERTIKAAL 8 M.C.ECOS 6 VERTIKAAL
* 14-10-2024 10:08:40
#X: 83688 - Y: 408515
#00 DONARLOCATIE: ZTS-04
#01 MEETPUNT: 1
#08 WAARNEMER(S): bernaards
@ par7.dat
## TLU        oC <-->
## LUCHTDK    hPa <1016>
## WINDSHD    m/s <-->
## WINDRTG    gradn <-->
## BEWKGD     /8 <8>

~     X       Y    DATUM   TIJD SENSHTE   Echms       T     pH   GELBH   GEL20  SALNTT     CL- CHFLYSI  TURBID
  83688  408515 20241014 100841    0.92    8.33   13.35   8.13    0.83      96    0.53     193    0.63    1.59
  83688  408515 20241014 100847    1.96    9.58   13.36   8.13    0.83      96    0.53     193    0.57    1.55
  83688  408515 20241014 100849    3.03    8.59   13.36   8.13    0.83      96    0.53     194    0.57    1.59
  83688  408515 20241014 100852    3.98    7.54   13.36   8.13    0.83      96    0.53     194    0.58    1.51
  83688  408515 20241014 100854    5.00    6.38   13.36   8.13    0.83      96    0.53     194    0.65    1.62
  83688  408515 20241014 100856    5.95    5.29   13.35   8.13    0.83      96    0.53     194    0.53    1.48
  83688  408515 20241014 100859    6.93    4.26   13.36   8.13    0.83      97    0.54     195    0.56    1.54
  83688  408515 20241014 100901    8.05    2.99   13.36   8.13    0.84      97    0.54     197    0.58    1.66
  83688  408515 20241014 100903    8.90    1.94   13.37   8.12    0.85      99    0.55     201    0.58    1.76
  83688  408515 20241014 100906    9.95    0.00   13.37   8.12    0.86      99    0.55     203    0.60    1.94
