# VERTIKAAL 7 M.C.ECOS 6 VERTIKAAL
* 14-10-2024 09:32:29
#X: 77150 - Y: 406200
#00 DONARLOCATIE: ZTS-09
#01 MEETPUNT: 1
#08 WAARNEMER(S): bernaards
@ par7.dat
## TLU        oC <-->
## LUCHTDK    hPa <1016>
## WINDSHD    m/s <-->
## WINDRTG    gradn <-->
## BEWKGD     /8 <8>

~     X       Y    DATUM   TIJD SENSHTE   Echms       T     pH   GELBH   GEL20  SALNTT     CL- CHFLYSI  TURBID
  77150  406200 20241014 93229    1.06   13.70   13.25   8.18    1.30     151    0.85     374    0.72    1.44
  77150  406200 20241014 93236    1.95   12.11   13.23   8.18    1.29     150    0.85     371    0.72    1.39
  77150  406200 20241014 93238    2.92   11.89   13.24   8.18    1.30     151    0.85     373    0.69    1.28
  77150  406200 20241014 93241    3.92   10.23   13.25   8.18    1.30     152    0.86     375    0.64    1.34
  77150  406200 20241014 93243    4.99    9.34   13.26   8.18    1.31     152    0.86     376    0.68    1.61
  77150  406200 20241014 93245    5.99    8.14   13.27   8.18    1.31     152    0.86     377    0.72    1.92
  77150  406200 20241014 93248    6.94    7.19   13.27   8.18    1.32     153    0.86     379    0.76    1.54
  77150  406200 20241014 93250    8.00    6.19   13.28   8.18    1.32     153    0.86     380    0.68    1.40
  77150  406200 20241014 93252    8.92    5.28   13.28   8.18    1.32     153    0.87     381    0.64    1.86
  77150  406200 20241014 93255    9.94    4.30   13.28   8.18    1.32     154    0.87     381    0.71    1.91
  77150  406200 20241014 93257   10.93    3.30   13.28   8.17    1.33     154    0.87     384    0.72    1.71
  77150  406200 20241014 93259   11.96    2.23   13.28   8.17    1.33     155    0.88     387    0.78    1.57
  77150  406200 20241014 93302   12.98    1.48   13.23   8.17    1.33     155    0.88     386    0.64    1.71
  77150  406200 20241014 93308   13.90    0.00   13.19   8.17    1.34     156    0.88     392    0.71    2.92
