# VERTIKAAL 8 M.C.ECOS 6 VERTIKAAL
* 15-10-2024 10:53:59
#X: 79391 - Y: 372226
#00 DONARLOCATIE: ZTS-46
#01 MEETPUNT: 1
#08 WAARNEMER(S): bernaards
@ par6.dat
## TLU        oC <-->
## LUCHTDK    hPa <1020>
## WINDSHD    m/s <-->
## WINDRTG    gradn <-->
## BEWKGD     /8 <8>

~     X       Y    DATUM   TIJD SENSHTE   Echms       T     pH   GELBH   GEL20  SALNTT     CL- CHFLYSI  TURBID
  79391  372226 20241015 105359    1.11   14.79   16.16   7.94   11.37    1236    7.94    4416    0.59    2.97
  79391  372226 20241015 105406    1.88   13.59   16.15   7.94   11.36    1235    7.93    4413    0.63    2.89
  79391  372226 20241015 105408    2.93   12.60   16.15   7.94   11.35    1235    7.93    4410    0.68    2.92
  79391  372226 20241015 105411    4.05   11.43   16.16   7.94   11.36    1236    7.93    4414    0.69    2.88
  79391  372226 20241015 105413    4.88   10.75   16.17   7.94   11.37    1237    7.94    4417    0.62    2.87
  79391  372226 20241015 105415    6.01    9.61   16.18   7.94   11.40    1239    7.96    4426    0.72    2.98
  79391  372226 20241015 105417    6.95    8.69   16.20   7.93   11.45    1244    7.99    4447    0.56    3.08
  79391  372226 20241015 105420    7.98    7.54   16.20   7.93   11.49    1248    8.02    4461    0.60    3.08
  79391  372226 20241015 105422    8.95    6.66   16.20   7.93   11.51    1251    8.04    4472    0.59    3.20
  79391  372226 20241015 105425   10.04    5.59   16.20   7.93   11.54    1253    8.06    4482    0.69    3.12
  79391  372226 20241015 105427   10.89    4.69   16.20   7.93   11.58    1259    8.09    4503    0.66    3.19
  79391  372226 20241015 105430   11.94    3.71   16.21   7.93   11.68    1269    8.16    4543    0.61    3.59
  79391  372226 20241015 105433   12.95    2.68   16.22   7.93   11.80    1282    8.25    4592    0.60    3.55
  79391  372226 20241015 105435   13.89    2.03   16.21   7.93   11.97    1300    8.38    4664    0.53    4.29
  79391  372226 20241015 105445   14.89    1.01   16.02   7.92   12.63    1378    8.92    4968    0.60    6.54
