# VERTIKAAL 4 M.C.ECOS 8 VERTIKAAL
* 04-04-2025 10:45:20
#X: 72570 - Y: 408770
#00 DONARLOCATIE: ZTS-12
#01 MEETPUNT: 1
#08 WAARNEMER(S): bernaaards
@ par3.dat
## TLU        oC <-->
## LUCHTDK    hPa <1021>
## WINDSHD    m/s <-->
## WINDRTG    gradn <-->
## BEWKGD     /8 <0>

~     X       Y    DATUM   TIJD SENSHTE   Echms       T     pH   GELBH   GEL20  SALNTT     CL- CHLFRFU TROEBFN PHUCOUG
  72570  408770 20250404 104520    1.03   10.61   10.93   8.44    1.15     141    0.80     339    0.82    0.94   11.25
  72570  408770 20250404 104529    1.90    9.59   10.85   8.44    1.16     143    0.81     345    0.73    0.91   11.25
  72570  408770 20250404 104533    2.96    8.55   10.67   8.43    1.24     154    0.87     383    0.93    0.97   11.27
  72570  408770 20250404 104537    3.88    7.61   10.60   8.42    1.29     159    0.90     402    0.93    0.95   11.26
  72570  408770 20250404 104540    4.94    6.56   10.58   8.42    1.32     164    0.93     416    1.07    0.99   11.26
  72570  408770 20250404 104544    5.91    5.54   10.59   8.42    1.33     165    0.94     420    0.95    0.94   11.24
  72570  408770 20250404 104548    6.98    4.46   10.60   8.42    1.33     165    0.94     422    0.96    0.94   11.23
  72570  408770 20250404 104551    7.91    3.68   10.56   8.42    1.34     166    0.95     426    0.90    0.99   11.20
  72570  408770 20250404 104555    8.94    2.79   10.47   8.40    1.37     171    0.97     441    1.01    0.95   11.21
  72570  408770 20250404 104559    9.89    1.91   10.51   8.40    1.42     176    1.00     460    0.94    1.09   11.18
  72570  408770 20250404 104603   10.90    0.93   10.45   8.38    1.55     193    1.11     519    0.85    1.19   11.14
