# VERTIKAAL 12 M.C.ECOS 8 VERTIKAAL
* 05-03-2025 12:13:41
#X: 55190 - Y: 421380
#00 DONARLOCATIE: GTS-09
#01 MEETPUNT: 1
#08 WAARNEMER(S): bernaards
@ par1.dat
## TLU        oC <-->
## LUCHTDK    hPa <1024>
## WINDSHD    m/s <-->
## WINDRTG    gradn <-->
## BEWKGD     /8 <1>

~     X       Y    DATUM   TIJD SENSHTE   Echms       T     pH   O2     %O2   GELBH   GEL20  SALNTT     CL- CHLFRFU TROEBFN
  55190  421380 20250305 121358    1.09    0.94    5.98   8.76 17.5     168   28.18    3931   28.12   15911    1.18    1.87
  55190  421380 20250305 121429    2.06    0.76    5.98   8.76 17.5     168   28.18    3931   28.12   15910    1.68    1.81
  55190  421380 20250305 121450    3.00   18.33    5.89   8.75 17.5     167   28.13    3934   28.14   15921    2.40    1.56
  55190  421380 20250305 121523    4.04   17.45    5.88   8.74 17.3     165   28.11    3932   28.13   15914    1.98    1.68
  55190  421380 20250305 121558    5.03   16.49    5.86   8.73 17.1     164   28.09    3932   28.12   15914    1.74    1.68
  55190  421380 20250305 121616    5.97   15.45    5.81   8.73 17.1     163   28.06    3932   28.13   15915    1.95    1.61
  55190  421380 20250305 121656    7.02   14.71    5.66   8.71 16.9     161   27.97    3935   28.15   15931    4.28    1.60
  55190  421380 20250305 121751    8.00   13.79    5.42   8.64 16.3     154   27.80    3936   28.16   15935    6.52    2.09
  55190  421380 20250305 121847    9.01   12.88    5.22   8.48 13.8     130   27.66    3938   28.17   15944   16.84    3.10
  55190  421380 20250305 121917   10.05   11.79    5.19   8.45 13.2     125   27.83    3966   28.40   16072   15.31    2.29
  55190  421380 20250305 121945   11.05   10.90    5.52   8.43 13.0     124   28.49    4023   28.85   16332    7.91    2.33
  55190  421380 20250305 122023   11.97   10.14    5.49   8.39 12.6     121   28.77    4065   29.18   16526    2.86    2.49
  55190  421380 20250305 122225   14.03    8.15    4.80   8.23 11.0     103   28.24    4066   29.19   16532    2.69    2.21
  55190  421380 20250305 122237   14.93    7.15    4.83   8.24 10.9     103   28.27    4068   29.21   16541    2.58    2.11
  55190  421380 20250305 122245   14.99    7.06    4.82   8.24 10.9     103   28.27    4068   29.21   16540    3.58    2.57
  55190  421380 20250305 122337   15.94    6.35    4.78   8.23 10.8     101   28.23    4067   29.20   16538    3.06    2.05
  55190  421380 20250305 122433   16.92    5.25    4.63   8.18 10.4      98   28.11    4067   29.20   16538    3.25    2.02
  55190  421380 20250305 122528   17.95    4.09    4.49   8.13 9.99      93   28.01    4067   29.20   16536    2.47    2.12
  55190  421380 20250305 122611   18.93    3.09    4.49   8.12 9.79      91   28.01    4068   29.21   16543    1.94    2.00
  55190  421380 20250305 122748   19.99    1.11    4.63   8.06 8.77      82   28.16    4073   29.25   16566    1.65    1.90
