# VERTIKAAL 3 M.C.ECOS 8 VERTIKAAL
* 05-03-2025 08:46:20
#X: 67340 - Y: 411360
#00 DONARLOCATIE: GTS-18
#01 MEETPUNT: 1
#08 WAARNEMER(S): bernaards
@ par1.dat
## TLU        oC <-->
## LUCHTDK    hPa <1024>
## WINDSHD    m/s <-->
## WINDRTG    gradn <-->
## BEWKGD     /8 <0>

~     X       Y    DATUM   TIJD SENSHTE   Echms       T     pH   O2     %O2   GELBH   GEL20  SALNTT     CL- CHLFRFU TROEBFN
  67340  411360 20250305 84621    1.12   11.78    6.05   8.76 17.3     166   28.21    3928   28.09   15896    0.66    1.41
  67340  411360 20250305 84749    2.01    1.09    6.05   8.76 16.8     162   28.21    3928   28.10   15897    1.00    1.37
  67340  411360 20250305 84838    2.97   10.15    6.06   8.76 17.3     166   28.21    3928   28.09   15894    1.14    1.50
  67340  411360 20250305 84916    4.07    9.08    6.09   8.75 17.2     166   28.26    3931   28.12   15908    1.19    1.48
  67340  411360 20250305 85035    5.08    8.13    6.00   8.58 15.4     148   28.43    3964   28.37   16058    4.13    1.68
  67340  411360 20250305 85119    6.01    7.21    6.01   8.56 15.0     145   28.44    3964   28.38   16062    4.65    1.72
  67340  411360 20250305 85224    6.90    6.23    5.92   8.53 14.6     140   28.44    3974   28.46   16105    4.97    1.86
  67340  411360 20250305 85326    7.94    5.16    5.79   8.52 14.3     137   28.40    3982   28.52   16141    4.43    2.06
  67340  411360 20250305 85428    9.04    4.13    5.74   8.47 13.7     131   28.40    3988   28.57   16170    4.30    1.92
  67340  411360 20250305 85544   10.05    2.93    5.66   8.39 12.5     120   28.36    3990   28.59   16181    6.07    1.80
  67340  411360 20250305 85652   10.97    2.01    5.60   8.36 12.1     115   28.34    3993   28.61   16195    4.99    1.91
  67340  411360 20250305 85718   11.94    1.00    5.56   8.36 12.1     116   28.31    3994   28.62   16199    3.12    1.63
